id,url,base_info,match_data,transfer_data,injured_data_list,capability_data
50482848,https://dongqiudi.com/player/50482848.html,"{'俱乐部': '里尔', '国   籍': '法国', '身   高': '180CM', '位   置': '教练', '年   龄': '59岁', '体   重': 'KG', '号   码': '号', '生   日': '1961-09-11', '惯用脚': '', '中文名': '奥莱克夏克', '英文名': 'T. Oleksiak'}",[],"[['1993-07-01', '里尔', '昂热'], ['1991-07-01', '梅斯', '里尔'], ['1989-07-01', '尼斯', '梅斯'], ['1986-07-01', '圣埃蒂安', '尼斯'], ['1979-07-01', '圣埃蒂安B队', '圣埃蒂安']]",[],{}
50200121,https://dongqiudi.com/player/50200121.html,"{'俱乐部': '里尔', '国   籍': '法国', '身   高': '175CM', '位   置': '前锋', '年   龄': '25岁', '体   重': '72KG', '号   码': '7号', '生   日': '1996-03-26', '惯用脚': '右脚', '中文名': '若纳唐-班巴', '英文名': 'J. Bamba'}","[['赛季', '俱乐部', '上场', '首发', '进球', '助攻', '黄牌', '红牌', '替补'], ['2020/2021', '里尔', '48', '41', '7', '9', '3', '0', '2'], ['2019/2020', '里尔', '35', '28', '1', '6', '1', '0', '7'], ['2018/2019', '里尔', '41', '38', '14', '3', '4', '0', '3'], ['2017/2018', '圣埃蒂安', '37', '29', '8', '8', '1', '0', '8'], ['2016/2017', '昂热', '20', '11', '3', '2', '1', '0', '9'], ['2016/2017', '圣图尔登', '11', '8', '3', '0', '1', '0', '3'], ['2015/2016', '圣埃蒂安', '11', '6', '1', '0', '0', '0', '5'], ['2015/2016', '巴黎FC', '14', '13', '0', '0', '2', '0', '1'], ['2014/2015', '圣埃蒂安', '4', '0', '0', '0', '0', '0', '4'], ['2014/2015', '圣埃蒂安B队', '21', '21', '2', '0', '0', '0', '0'], ['2013/2014', '圣埃蒂安B队', '25', '20', '8', '0', '1', '0', '5']]","[['2018-07-02', '圣埃蒂安', '里尔'], ['2017-06-30', '昂热', '圣埃蒂安'], ['2017-01-04', '圣埃蒂安', '昂热'], ['2017-01-03', '圣图尔登', '圣埃蒂安'], ['2016-08-17', '圣埃蒂安', '圣图尔登'], ['2016-06-30', '巴黎FC', '圣埃蒂安'], ['2016-01-18', '圣埃蒂安', '巴黎FC'], ['2015-07-01', '圣埃蒂安B队', '圣埃蒂安'], ['2013-07-01', '圣埃蒂安U19', '圣埃蒂安B队']]","[['圣埃蒂安', '臀部/大腿受伤', '2015-11-02 ~ 2015-11-16'], ['圣埃蒂安', '大腿肌肉拉伤', '2015-10-23 ~ 2015-10-30']]","{'综合能力': '80', '速度': '88', '力量': '67', '防守': '38', '盘带': '81', '传球': '74', '射门': '74'}"
50180870,https://dongqiudi.com/player/50180870.html,"{'俱乐部': '里尔', '国   籍': '巴西', '身   高': '175CM', '位   置': '前锋', '年   龄': '25岁', '体   重': '68KG', '号   码': '11号', '生   日': '1996-06-02', '惯用脚': '左脚', '中文名': '路易斯-阿劳若', '英文名': 'Luiz Araujo'}","[['赛季', '俱乐部', '上场', '首发', '进球', '助攻', '黄牌', '红牌', '替补'], ['2020/2021', '里尔', '37', '22', '4', '2', '5', '0', '9'], ['2019/2020', '里尔', '33', '15', '4', '1', '2', '0', '18'], ['2018/2019', '里尔', '29', '9', '4', '2', '3', '1', '20'], ['2018/2019', '里尔B队', '2', '2', '0', '0', '1', '0', '0'], ['2017', '圣保罗', '24', '17', '7', '5', '3', '0', '7'], ['2017/2018', '里尔', '36', '26', '6', '3', '6', '0', '10'], ['2016', '圣保罗', '25', '7', '2', '3', '5', '0', '18'], ['2016', '圣保罗U20', '5', '5', '5', '0', '1', '0', '0'], ['2016', '新奥里藏特人', '5', '3', '0', '0', '3', '0', '2']]","[['2017-07-01', '圣保罗', '里尔'], ['2016-04-26', '圣保罗B队', '圣保罗'], ['2016-04-25', '新奥里藏特人', '圣保罗B队'], ['2016-02-25', '圣保罗B队', '新奥里藏特人'], ['2014-01-01', '圣保罗U17', '圣保罗B队']]","[['里尔', '病毒', '2021-01-01 ~ 2021-01-15'], ['里尔', '大腿肌肉拉伤', '2020-12-04 ~ 2021-01-01'], ['里尔', '脚受伤', '2020-11-02 ~ 2020-11-15'], ['里尔B队', 'Medical Condition', '2018-07-06 ~ 2018-08-15']]","{'综合能力': '76', '速度': '88', '力量': '52', '防守': '38', '盘带': '82', '传球': '70', '射门': '68'}"
50003831,https://dongqiudi.com/player/50003831.html,"{'俱乐部': '里尔', '国   籍': '土耳其', '身   高': '188CM', '位   置': '前锋', '年   龄': '35岁', '体   重': '80KG', '号   码': '17号', '生   日': '1985-07-15', '惯用脚': '右脚', '中文名': '伊尔马兹', '英文名': 'B. Yılmaz'}","[['赛季', '俱乐部', '上场', '首发', '进球', '助攻', '黄牌', '红牌', '替补'], ['2020/2021', '里尔', '33', '24', '18', '5', '6', '0', '7'], ['2019/2020', '贝西克塔斯', '26', '24', '14', '7', '4', '0', '2'], ['2018/2019', '贝西克塔斯', '15', '15', '11', '1', '4', '0', '0'], ['2018/2019', '特拉布宗体育', '7', '6', '5', '0', '3', '0', '1'], ['2017', '北京中赫国安', '11', '11', '8', '0', '3', '1', '0'], ['2017/2018', '特拉布宗体育', '25', '25', '23', '3', '7', '0', '0'], ['2016', '北京国安乐视', '17', '15', '11', '1', '7', '0', '2'], ['2015/2016', '加拉塔萨雷', '21', '17', '10', '1', '5', '0', '4'], ['2014/2015', '加拉塔萨雷', '37', '34', '22', '0', '8', '0', '3'], ['2013/2014', '加拉塔萨雷', '44', '42', '18', '0', '5', '1', '2'], ['2012/2013', '加拉塔萨雷', '39', '35', '32', '0', '5', '0', '4'], ['2011/2012', '特拉布宗体育', '43', '42', '35', '0', '12', '2', '1'], ['2010/2011', '特拉布宗体育', '36', '33', '20', '0', '13', '0', '3'], ['2009/2010', '埃斯基谢希尔体育', '17', '16', '2', '0', '3', '0', '1'], ['2009/2010', '特拉布宗体育', '14', '11', '3', '0', '4', '0', '3'], ['2008/2009', '费内巴切', '16', '2', '0', '0', '5', '0', '14'], ['2007/2008', '马尼萨体育', '18', '18', '9', '0', '7', '0', '0'], ['2007/2008', '贝西克塔斯', '12', '6', '1', '0', '1', '0', '6'], ['2006/2007', '贝西克塔斯', '37', '27', '6', '0', '9', '0', '10'], ['2005/2006', '安塔利亚体育', '24', '17', '9', '0', '3', '2', '7'], ['2004/2005', '安塔利亚体育', '30', '22', '8', '0', '7', '0', '8'], ['2003/2004', '安塔利亚体育', '14', '3', '0', '0', '4', '0', '11'], ['2002/2003', '安塔利亚体育', '4', '1', '0', '0', '1', '0', '3']]","[['2020-08-01', '贝西克塔斯', '里尔'], ['2019-01-04', '特拉布宗体育', '贝西克塔斯'], ['2017-08-02', '北京中赫国安', '特拉布宗体育'], ['2016-02-22', '加拉塔萨雷', '北京国安乐视'], ['2012-07-19', '特拉布宗体育', '加拉塔萨雷'], ['2010-02-01', '费内巴切', '特拉布宗体育'], ['2010-01-31', '埃斯基谢希尔体育', '费内巴切'], ['2009-07-29', '费内巴切', '埃斯基谢希尔体育'], ['2008-07-21', '马尼萨体育', '费内巴切'], ['2008-01-07', '贝西克塔斯', '马尼萨体育'], ['2006-07-01', '安塔利亚体育', '贝西克塔斯'], ['2002-07-01', '安塔利亚体育二队', '安塔利亚体育'], ['2001-05-07', '安塔耶青年隊', '安塔利亚体育二队']]","[['里尔', '小腿肌肉拉伤', '2021-01-16 ~ '], ['贝西克塔斯', '腿筋', '2020-07-10 ~ 2020-07-17'], ['贝西克塔斯', '腿筋', '2019-12-24 ~ 2020-01-08'], ['贝西克塔斯', '腹股沟/骨盆受伤', '2019-10-20 ~ 2019-11-01'], ['贝西克塔斯', '脚受伤', '2019-08-03 ~ 2019-09-17']]","{'综合能力': '80', '速度': '79', '力量': '77', '防守': '34', '盘带': '70', '传球': '68', '射门': '83'}"
50402770,https://dongqiudi.com/player/50402770.html,"{'俱乐部': '里尔', '国   籍': '美国', '身   高': '183CM', '位   置': '前锋', '年   龄': '21岁', '体   重': 'KG', '号   码': '22号', '生   日': '2000-02-22', '惯用脚': '右脚', '中文名': '蒂莫西-维阿', '英文名': 'T. Weah'}","[['赛季', '俱乐部', '上场', '首发', '进球', '助攻', '黄牌', '红牌', '替补'], ['2020/2021', '里尔', '37', '13', '5', '1', '2', '0', '20'], ['2019/2020', '里尔', '3', '1', '0', '0', '1', '0', '2'], ['2018/2019', '巴黎圣日耳曼', '3', '2', '2', '0', '1', '0', '1'], ['2018/2019', '巴黎圣日耳曼B队', '3', '3', '2', '0', '0', '0', '0'], ['2018/2019', '凯尔特人', '17', '4', '4', '1', '2', '0', '13'], ['2017/2018', '巴黎圣日耳曼', '3', '1', '0', '0', '1', '0', '2']]","[['2019-07-01', '巴黎圣日耳曼', '里尔'], ['2019-05-10', '凯尔特人', '巴黎圣日耳曼'], ['2019-01-07', '巴黎圣日耳曼', '凯尔特人'], ['2018-07-01', '巴黎圣日耳曼B队', '巴黎圣日耳曼'], ['2017-07-01', '巴黎圣日耳曼U19', '巴黎圣日耳曼B队'], ['2016-07-01', '巴黎圣日耳曼U17', '巴黎圣日耳曼U19'], ['2015-07-01', '巴黎圣日尔曼青年队', '巴黎圣日耳曼U17'], ['2014-07-01', '纽约红牛二队', '巴黎圣日尔曼青年队']]","[['里尔', '腹股沟/骨盆受伤', '2020-02-17 ~ 2020-08-28'], ['里尔', '大腿肌肉拉伤', '2019-08-21 ~ 2020-02-15']]","{'综合能力': '73', '速度': '86', '力量': '60', '防守': '41', '盘带': '75', '传球': '66', '射门': '71'}"
50254240,https://dongqiudi.com/player/50254240.html,"{'俱乐部': '里尔', '国   籍': '土耳其', '身   高': '183CM', '位   置': '前锋', '年   龄': '24岁', '体   重': '74KG', '号   码': '12号', '生   日': '1997-01-29', '惯用脚': '左脚', '中文名': '亚泽哲', '英文名': 'Y. Yazıcı'}","[['赛季', '俱乐部', '上场', '首发', '进球', '助攻', '黄牌', '红牌', '替补'], ['2020/2021', '里尔', '42', '20', '14', '5', '2', '0', '14'], ['2019/2020', '里尔', '25', '13', '1', '4', '1', '1', '12'], ['2018/2019', '特拉布宗体育', '34', '32', '4', '3', '11', '0', '2'], ['2017/2018', '特拉布宗体育', '35', '30', '10', '5', '4', '1', '5'], ['2016/2017', '特拉布宗体育', '22', '21', '6', '6', '7', '0', '1'], ['2015/2016', '特拉布宗体育', '9', '5', '2', '2', '1', '0', '4']]","[['2019-08-06', '特拉布宗体育', '里尔'], ['2015-12-21', 'Trabzonspor II', '特拉布宗体育'], ['2015-07-01', '特拉布宗体育U19', 'Trabzonspor II']]","[['里尔', '病毒', '2021-01-02 ~ 2021-01-15'], ['里尔', '膝关节韧带受伤', '2019-12-22 ~ 2020-07-31'], ['特拉布宗体育', '脚踝/脚受伤', '2019-02-27 ~ 2019-03-03']]","{'综合能力': '76', '速度': '66', '力量': '71', '防守': '47', '盘带': '78', '传球': '77', '射门': '74'}"
50226048,https://dongqiudi.com/player/50226048.html,"{'俱乐部': '里尔', '国   籍': '法国', '身   高': '175CM', '位   置': '前锋', '年   龄': '23岁', '体   重': '70KG', '号   码': '10号', '生   日': '1998-05-02', '惯用脚': '左脚', '中文名': '伊科内', '英文名': 'J. Ikoné'}","[['赛季', '俱乐部', '上场', '首发', '进球', '助攻', '黄牌', '红牌', '替补'], ['2020/2021', '里尔', '48', '31', '7', '7', '2', '0', '11'], ['2019/2020', '里尔', '35', '32', '4', '7', '7', '0', '3'], ['2018/2019', '里尔', '41', '36', '3', '9', '3', '0', '5'], ['2017/2018', '蒙彼利埃', '23', '16', '2', '1', '0', '0', '7'], ['2017/2018', '蒙彼利埃二队', '5', '5', '4', '0', '0', '0', '0'], ['2016/2017', '蒙彼利埃', '14', '7', '1', '1', '1', '0', '7'], ['2016/2017', '巴黎圣日耳曼', '7', '3', '0', '0', '0', '0', '4'], ['2014/2015', '巴黎圣日耳曼B队', '1', '0', '0', '0', '0', '0', '1'], ['2014/2015', '巴黎圣日耳曼U19', '1', '0', '0', '0', '0', '0', '1']]","[['2018-07-02', '巴黎圣日耳曼', '里尔'], ['2018-06-30', '蒙彼利埃', '巴黎圣日耳曼'], ['2017-07-07', '巴黎圣日耳曼', '蒙彼利埃'], ['2017-06-30', '蒙彼利埃', '巴黎圣日耳曼'], ['2017-01-18', '巴黎圣日耳曼', '蒙彼利埃'], ['2016-07-01', '巴黎圣日耳曼U19', '巴黎圣日耳曼'], ['2015-07-01', '巴黎圣日耳曼U17', '巴黎圣日耳曼U19'], ['2013-07-01', '巴黎圣日尔曼青年队', '巴黎圣日耳曼U17'], ['2010-07-01', '邦迪青年队', '巴黎圣日尔曼青年队']]","[['蒙彼利埃二队', '膝盖受伤', '2018-01-23 ~ 2018-01-29'], ['蒙彼利埃二队', '腹股沟/骨盆受伤', '2017-11-20 ~ 2017-12-07'], ['蒙彼利埃二队', '腹股沟拉伤', '2017-11-16 ~ 2017-11-18'], ['蒙彼利埃', '伤病', '2017-08-11 ~ 2017-08-18'], ['蒙彼利埃', '脚踝/脚受伤', '2017-02-10 ~ 2017-03-09']]","{'综合能力': '79', '速度': '89', '力量': '59', '防守': '35', '盘带': '83', '传球': '74', '射门': '70'}"
50494518,https://dongqiudi.com/player/50494518.html,"{'俱乐部': '里尔', '国   籍': '法国', '身   高': '172CM', '位   置': '前锋', '年   龄': '19岁', '体   重': '66KG', '号   码': '19号', '生   日': '2002-04-10', '惯用脚': '左脚', '中文名': '利哈吉', '英文名': 'I. Lihadji'}","[['赛季', '俱乐部', '上场', '首发', '进球', '助攻', '黄牌', '红牌', '替补'], ['2020/2021', '里尔', '21', '3', '0', '1', '0', '0', '17'], ['2019/2020', '马赛', '2', '0', '0', '0', '0', '0', '2'], ['2019/2020', '奥林匹克马赛B队', '9', '9', '1', '0', '0', '0', '0']]","[['2020-07-02', '奥林匹克马赛B队', '里尔'], ['2019-07-01', '马赛U19', '奥林匹克马赛B队']]","[['马赛', '撞伤', '2019-08-30 ~ 2019-09-20']]","{'综合能力': '64', '速度': '77', '力量': '39', '防守': '23', '盘带': '70', '传球': '57', '射门': '57'}"
50458208,https://dongqiudi.com/player/50458208.html,"{'俱乐部': '里尔', '国   籍': '法国', '身   高': '182CM', '位   置': '前锋', '年   龄': '19岁', '体   重': 'KG', '号   码': '号', '生   日': '2001-11-08', '惯用脚': '左脚', '中文名': '瓦塔拉', '英文名': 'F. Ouattara'}","[['赛季', '俱乐部', '上场', '首发', '进球', '助攻', '黄牌', '红牌', '替补'], ['2020/2021', '瓦伦西亚梅斯塔利亚', '1', '0', '0', '0', '0', '0', '1'], ['2019/2020', '里尔B队', '8', '6', '1', '0', '3', '0', '2'], ['2019/2020', '里尔U19', '6', '1', '4', '0', '3', '0', '5'], ['2018/2019', '里尔B队', '2', '1', '2', '0', '0', '0', '1']]","[['2021-06-30', '瓦伦西亚梅斯塔利亚', '里尔'], ['2021-01-27', '里尔', '瓦伦西亚梅斯塔利亚'], ['2020-07-01', '里尔B队', '里尔'], ['2020-01-01', '里尔U19', '里尔B队'], ['2017-07-01', '朗斯U19', '里尔U19']]",[],{}
50447591,https://dongqiudi.com/player/50447591.html,"{'俱乐部': '里尔', '国   籍': '加拿大', '身   高': '177CM', '位   置': '前锋', '年   龄': '21岁', '体   重': '77KG', '号   码': '9号', '生   日': '2000-01-14', '惯用脚': '右脚', '中文名': '乔纳森-戴维', '英文名': 'J. David'}","[['赛季', '俱乐部', '上场', '首发', '进球', '助攻', '黄牌', '红牌', '替补'], ['2020/2021', '里尔', '48', '36', '13', '4', '1', '0', '9'], ['2019/2020', '根特', '40', '37', '23', '7', '5', '0', '3'], ['2018/2019', '根特', '43', '23', '14', '4', '1', '0', '20']]","[['2020-08-11', '根特', '里尔'], ['2018-07-01', '根特预备队', '根特']]",[],"{'综合能力': '77', '速度': '85', '力量': '66', '防守': '25', '盘带': '78', '传球': '69', '射门': '76'}"
