url,title_list,author_list,time_list,content_list,tag_list
https://dongqiudi.com/articles/2119372.html,阿方索-戴维斯将参加金杯赛，八月才能回归拜仁,骆驼飞鸟鱼刺,07-02 21:35,"['昨天加拿大公布了参加此次中北美州及加勒比海地区金杯赛的大名单，拜仁慕尼黑左边后卫阿方索-戴维斯入选。这也意味着阿方索-戴维斯将错过拜仁大部分的季前备战，德国媒体“sport.de”的消息称，阿方索将在8月份才能返回拜仁。', '金杯赛将在7月10日正式开始，一直进行到8月2日。金杯赛之后，阿方索-戴维斯还将得到额外的假期，这意味着阿方索-戴维斯将错过拜仁慕尼黑大部分的季前备战，报道称戴维斯在8月份才能够回到拜仁报到。拜仁的季前训练将在七月上旬开始。']","['加拿大', '拜仁慕尼黑', '阿方索-戴维斯']"
https://dongqiudi.com/articles/2119369.html,没有之一，克罗斯国家队生涯最精彩入球！,小飞侠0906,07-02 21:35,[],"['德国', '皇家马德里', '托尼-克罗斯', '世界杯']"
https://dongqiudi.com/articles/2119366.html,结束八年旅德生涯，韩媒：池东沅将离开美因茨，加盟首尔,阿漂,07-02 21:33,"['德国媒体《足球转会》援引自韩国媒体Sportal Korea消息，韩国前锋池东沅可能将结束为期八年的旅德生涯，回到首尔踢球。', '据悉，31岁的池东沅将在今夏离开美因茨，加盟K联赛球队首尔，转会谈判已经进入到最后阶段了。', '池东沅在2013年初从桑德兰加盟奥格斯堡，此后效力过多特蒙德、达姆施塔特、美因茨和不伦瑞克等队，至今一共出战123场德甲，贡献13球5助攻。']","['首尔', '美因茨', '池东沅']"
https://dongqiudi.com/articles/2119358.html,捷克队长：我们有机会走得很远；丹麦是非常强大的对手,骆驼飞鸟鱼刺,07-02 21:29,"['捷克队将在欧洲杯四分之一淘汰赛中对阵丹麦，捷克队长达里达上一轮对阵荷兰的比赛时曾因伤缺席，达里达表示自己现在已经完全恢复，可以在对阵丹麦时出场。', '达里达表示：“我在周四已经完全进行了训练，现在我已经百分之百恢复，可以出战丹麦。”捷克主帅谈到了达里达的伤情，捷克主帅希尔哈维表示：“达里达已经恢复了训练，他没有问题，他目前的感觉不错。我们会在今天的训练之后决定他是否出场。”', '达里达谈到捷克队的欧洲杯前景：“我们所有人都知道，我们有不错的机会，我们能够走得很远。尽管丹麦听上去并不像荷兰、法国或者意大利那样出色，但是他们是非常强的对手。也许丹麦没有巨星，但是他们有一个不错的团队，我们也是这样。”']","['捷克', '丹麦', '柏林赫塔', '达里达']"
https://dongqiudi.com/articles/2119352.html,魏因齐尔：非常欣赏多施，奥格斯堡给赫伊别尔等年轻球员舞台,阿漂,07-02 21:27,"['德国媒体《足球转会》援引自《踢球者》消息，奥格斯堡主帅魏因齐尔希望能吸引欧青赛冠军中场多施加盟。', '魏因齐尔对《踢球者》说：“我非常欣赏他，这不是什么秘密。但是许多别的教练也和我一样。我们给了他很多选择奥格斯堡的理由。之前我们给了许多球员一个舞台，比如赫伊别尔、米利克或是菲利普-马克斯。对年轻球员来说，重要的是比赛机会。多施在我们这里会有很好的机会。我认为，奥格斯堡是有很多加分项的。”', '据悉，奥格斯堡此前为多施报价600万欧元，但是被根特拒绝，随后奥格斯堡更新了报价。']","['根特', '奥格斯堡', '赫伊别尔', '魏因齐尔', '多施']"
https://dongqiudi.com/articles/2119345.html,图片报：齐尔克泽在拜仁没有未来，他将寻找新东家,阿漂,07-02 21:21,"['德国媒体《足球转会》援引自《图片报》消息，荷兰前锋齐尔克泽在拜仁已经没有未来了，他将在今夏寻找新东家。', '齐尔克泽上赛季下半程租借效力于意甲球队帕尔马，但一共只出场4次，没有收获进球和助攻，对他来说，这段租借之旅是失败的。', '据悉，拜仁可能已经不寄希望于齐尔克泽还能取得突破，也不认为他能够与莱万的替补舒波-莫廷竞争，因此他在球队已经没有了未来。']","['拜仁慕尼黑', '齐尔克泽']"
https://dongqiudi.com/articles/2119343.html,英媒：利兹联有意小将马杜埃凯，埃因霍温标价2000万英镑,大风车keith,07-02 21:21,"['据Football Insider的报道，利兹联有意埃因霍温边锋马杜埃凯，水晶宫和多特也对他感兴趣。', '报道称，今年夏天的早些时候，利兹联被告知需要2500万英镑才能签下马杜埃凯，不过此后埃因霍温降低了要价，这名英格兰新星的最新标价为2000万英镑。利兹联希望在今夏为球队补强一名边锋，除马杜埃凯外，他们的另一个目标是布鲁日的诺阿-朗。', '现年19岁的马杜埃凯于2018年夏天从热刺青训营加盟埃因霍温，上赛季，他为埃因霍温一线队出场30次，斩获了9球6助。']","['多特蒙德', '布鲁日', '水晶宫', '利兹联', 'PSV埃因霍温', '诺阿-朗', '马杜埃凯']"
https://dongqiudi.com/articles/2119330.html,图片报：1万名意大利球迷将在慕尼黑球场现场观看比赛,骆驼飞鸟鱼刺,07-02 21:16,"['北京时间明天凌晨，意大利将与比利时进行欧洲杯四分之一淘汰赛，本场比赛将在拜仁主场安联球场进行，欧洲杯期间，安联球场暂时改名为慕尼黑球场。', '欧洲杯期间，安联球场允许1.45万名球迷入场。德国媒体《图片报》的消息称，其中有大约1万名球迷都是意大利球迷。意大利差不多将安联球场变成了自己的主场。', '另外《图片报》的消息称，本场比赛进行期间，慕尼黑警方将出动1500名警察维护比赛秩序。截止去年年底，在慕尼黑共居住着超过2.8万意大利人，而只有900多比利时人住在慕尼黑。']","['意大利', '比利时', '拜仁慕尼黑']"
https://dongqiudi.com/articles/2119328.html,Moment | 谢谢你托尼！,Dr_Football,07-02 21:16,['Moment | 谢谢你托尼！'],"['德国', '皇家马德里', '托尼-克罗斯']"
https://dongqiudi.com/articles/2119325.html,德媒：哈尔斯滕贝格可能与多特达成协议，明夏自由转会加盟,阿漂,07-02 21:15,"['德国媒体《足球转会》援引自WAZ消息，哈尔斯滕贝格重返多特蒙德的机会看起来并不小，但他可能会在合同到期后再离开莱比锡。', '根据WAZ从球员身边人处得到的消息，哈尔斯滕贝格已经准备好履行完在莱比锡的合同，等到明年再转会多特蒙德。他可能已经与多特蒙德达成了一定程度的协议。哈尔斯滕贝格已经与多特蒙德进行了初步的沟通，他愿意迎合多特蒙德的诉求。', '据悉，莱比锡希望先签下狼堡中卫拉克鲁瓦，随后从哈尔斯滕贝格身上收回1200万欧元，但是多特至今的报价约为800万欧元。']","['多特蒙德', 'RB莱比锡', '哈尔斯滕贝格']"
https://dongqiudi.com/articles/2119319.html,基米希超级杯倒地攻破多特球门，当选拜仁20-21赛季最佳进球,梅罗看了都说赞,07-02 21:10,[],"['拜仁慕尼黑', '基米希']"
https://dongqiudi.com/articles/2119316.html,慕尼黑晚报：拜仁高层对贾斯廷-谢很满意，将在冬窗将他签下,阿漂,07-02 21:08,"['德国媒体《足球转会》援引自慕尼黑《晚报》消息，拜仁高层对此前从FC达拉斯来到塞本纳试训的小将贾斯廷-谢非常看好。', '据悉，拜仁高层对贾斯廷-谢非常满意，俱乐部将在下赛季冬窗将他签下。', '上赛季末结束租借后，拜仁与FC达拉斯进行了长时间的转会谈判，希望签下贾斯廷-谢，但最终双方没有达成一致。当时德国媒体就表示，拜仁会在下一个转会窗开启后运作这笔转会。', '《晚报》表示，贾斯廷没有在今夏加盟拜仁，与他的表现无关，球员需要在未来几个月里在美职联积累比赛经验。']","['拜仁慕尼黑', '达拉斯FC']"
https://dongqiudi.com/articles/2119303.html,克罗斯：提前告知了弗里克我的决定，原本他希望我留在德国队,骆驼飞鸟鱼刺,07-02 21:03,"['皇家马德里中场克罗斯在个人主页中宣布自己退出德国队，克罗斯接受了德国媒体《图片报》的采访，克罗斯表示自己在公开退出德国队之前已经提前告知了德国新帅弗里克自己的决定。', '克罗斯：“我已经和弗里克说明了一切，因为我希望他能够及时做出计划。我们在欧洲杯之前就有联系，当时他跟我说，他很希望我在欧洲杯之后和他合作。在弗里克作为德国队助教的时候，我们的关系不错。在我公开退出德国队的消息前，我先跟弗里克说了。”', '克罗斯表示：“如果必须要说一个的话，那就是2016年欧洲杯半决赛输给法国队。当时我真的有种感觉，我们能获得欧洲杯冠军。对阵法国队的比赛中，我们在上半场也是更好的一方，我们给对手的点球，让我们自己输掉了比赛。如果能进入决赛对阵葡萄牙，原本我们有很多期待。现在回头来看，我要说，我们浪费了夺冠的机会。”', '克罗斯表示：“任何了解我的人都知道，我做决定从来不感情用事。我在职业生涯里一直是这样。我考虑退出德国队已经考虑了很久，这个决定在欧洲杯之前就做出，与我们提前被淘汰无关。”', '“在2018年时我就考虑过退出国家队。当时我的儿子希望我继续为德国队出场，勒夫也劝说我继续下去。勒夫给我打了不止一次电话。那个时候我并不是百分之百做出决定。与那时的区别是，当时我28岁，现在我31岁。尽管我还说要说，对我来说，做出退出国家队的决定与年龄无关。今天也是这样。这有关感觉。现在我觉得是合适的时间了。”', '“国家队比赛经常要花费几周，而且有很多旅程。我不想总是只能通过视频来与我的妻子和孩子见面，我希望能更多陪他们。另外我还希望能够在皇家马德里维持顶级水平更多年。”', '克罗斯表示：“我觉得我们原本应当在三后卫阵型中表现更好的。教练采用了这种阵型，而且跟我们说过，每种阵型都有优势和劣势。我的位置在三后卫阵型中没有太多变化。不过当然对我来说身边是京多安还是基米希，他有些像皇马时卡塞米罗在我的身后，是有区别的。在这届欧洲杯中我承担了更多的防守任务。没有传统的后腰，这对我来说也是不同的比赛。我也相信人们看到了，我在不断调整自己，做出适应。”', '克罗斯表示：“基米希和我一样，我们将胜利看得最重要，也因此愿意服务球队。在欧洲杯上他踢右边卫，像他之前在拜仁做得那样，在2020年的欧冠比赛中，他也曾踢过右后卫，并且帮助拜仁夺冠。当然他明确说过他更喜欢踢中场。但是在一个阵型里，很难为每一个球员都找到绝对最喜欢的位置。”', '克罗斯表示：“我毫不担心，因为德国队的中场实力很强。不过我也并没有感觉，在31岁的时候，我无法为德国队带来帮助。德国队有足够的其他球员，比如基米希，能够未来在中场承担起领袖责任。”', '克罗斯表示：“我觉得这当然是正确的决定。他们在大赛中会扮演重要的角色。不过每个人也都知道，他们两人的回归也并不是冠军的保障。”', '克罗斯表示：“我觉得2023年是一个很好的时间，到那时我33岁，那个时候我可以和皇马一起来商量，做出之后的决定，我们是否会继续合作，续约一两年。这对我来说还是不确定的，但是确定的是我会在皇马结束我的职业生涯。”', '克罗斯表示：“我也不想把所有德国球迷一概而论，当然也有很多德国球迷欣赏我的比赛。有时候我感觉有一些球迷在我在德国队的11年时间里都没有完全理解我的踢法。而在西班牙则不同，从我为皇马的第一场比赛开始，七年里都没有太大变化。我想这样说，在德国受到争议，而在全球受到认可，这样要比反过来更好。”', '克罗斯表示：“如果人们谈到国家队的克罗斯时说：‘我很喜欢看他踢球，因为他踢了精彩的比赛。’而不论最终的结果如何，如果是那样的话，就足够了。”']","['德国', '皇家马德里', '托尼-克罗斯', '弗里克']"
