url,title_list,author_list,time_list,content_list,tag_list
https://dongqiudi.com/articles/2133367.html,57岁生日快乐，意大利官推为维亚利庆生,切尔西遇上巴萨,07-09 19:20,[],"['意大利', '维亚利']"
https://dongqiudi.com/articles/2133359.html,英雄出少年，达姆斯高是丹麦的锋线答案么？,绿茵狂想家,07-09 19:19,"['欧洲杯半决赛，丹麦队1-2负于英格兰，丹麦童话的篇章到此为止，但是丹麦新星达姆斯高的篇章才刚刚展开。第29分钟，卢克肖防守放倒克里斯滕森，丹麦获得了绝佳的前场定位球，达姆斯高直接任意球攻门，皮球越过人墙直飞死角，丹麦队取得了领先。', '就此打破了英格兰691分钟的不丢球纪录，这粒进球也是本届欧洲杯的第一个任意球破门，他还是21年来首位在淘汰赛任意球破门的球员，上一位还要追溯到2000年的齐达内。毫无疑问，达姆斯高也成为了史上第一个欧洲杯00后进球者。', '他去年才接到丹麦国家队的征召，今年3月的国家队首秀就贡献了了2球2助，以一个惊艳的开局拉开国家队序幕。在埃里克森伤退之后，丹麦队不得不寻求改变阵型，年轻的达姆斯高披挂上阵被推上了锋线，他能适应前场的任何位置，与多尔贝里灵活的交叉跑位，制造杀机，五场比赛打进两球，助攻一次，第一次国际大赛就大放异彩，对一个20岁的新星来说已足够满意。他还有充足的时间成长为帮丹麦摧城拔寨的锋线答案，就像他的偶像劳德鲁普一样。', '去年桑普多利亚以700万欧元签下了这位丹麦新星，而如今他已身价倍增。达姆斯高一定是今夏转会窗炙手可热的名字，至于他是追求更高的舞台，还是留在桑普磨练技艺，毕竟他是如此的年轻，可能他心里早已经有了答案。兄弟们认为他的前景会如何？', '\xa0\xa0\xa0\xa0', '\xa0', '\xa0']","['丹麦', '桑普多利亚', '米克尔-达姆斯高']"
https://dongqiudi.com/articles/2133352.html,萨里谈防守：拉扎里、马鲁西奇都适合四后卫,飞翔的蓝鹰,07-09 19:10,"['拉齐奥新帅萨里在新闻发布会上被问到防守的问题。', '萨里回答到：', '除了希萨伊外，我们看看谁会到来。', '马鲁西奇，他可以自信地踢四后卫。\xa0']","['拉齐奥', '希萨伊', '萨里', '马鲁西奇', '拉扎里']"
https://dongqiudi.com/articles/2133362.html,#张康阳重申苏宁不会卖国米# 国际米兰昨天召开了...,足球大会,07-09 19:07,"['国际米兰昨天召开了股东大会，并正式确定了两名新董事的加入。据《米兰体育报》报道，国米主席张康阳在股东大会中重申了苏宁不会出售国米，并强调国米是苏宁不可剥离的资产。', '《米兰体育报》透露，国米的股东大会持续了大概一个小时，张康阳在此期间进行了几分钟的单独发言，他的言辞清晰、语气坚决，他不仅向股东们介绍了苏宁与橡树资本交易的细节，并重申了苏宁不会出售国米。', '张康阳表示，苏宁对国米有长期的规划，最近的一些谣言都不符合实际；苏宁无意出售国米，国米是苏宁不可剥离的资产。《米兰体育报》称，这个态度也与他此前接受《米兰体育报》采访时的表态完全一致。', '受新冠疫情的影响，国米也出现了财务困难，张康阳也在会议上强调，不能忽视疫情特别时期对于整个足球环境带来的经济影响。张康阳透露，上赛季国米因为空场损失了大约6000万欧元，但是球队的中长期计划会持续下去。张康阳还希望加快国米新球场项目的步伐，这一计划将在10月的市政选举后有所进展。']","['国际米兰', '张康阳']"
https://dongqiudi.com/articles/2133333.html,新闻发布会：萨里谈佩鲁济,飞翔的蓝鹰,07-09 19:02,"['拉齐奥新帅萨里在新闻发布会上被问到球队经理佩鲁济的问题。', '萨里回答：我最近一次是在 5 天前和安吉洛谈过，他是拉齐奥的重要角色，我希望一旦他在膝盖手术后从身体上恢复正常，我希望再次看到他，他能给我们伸出一个伟大的手。']","['拉齐奥', '萨里', '安格洛-佩鲁济']"
https://dongqiudi.com/articles/2133326.html,萨里新闻发布会实录：萨里谈科雷亚,飞翔的蓝鹰,07-09 18:57,"['萨里加盟拉齐奥的新闻发布会正在进行中，我们将更新有关萨里回答记者提问的情况。', '科雷亚？', '我会打电话给他听听他的情况，我会和他说话。如果科雷亚有这样的愿望和冲动，他可以扮演左前锋。一段时间以来，他表达了想要改变环境的愿望，如果他回来后改变了主意，我是最高兴的，我想他从左边路开始。']","['拉齐奥', '华金-科雷亚', '萨里']"
https://dongqiudi.com/articles/2133311.html,踢球只是我的爱好，其实我是一位音乐人！,BOYSSANMILANO,07-09 18:42,['踢球只是我的爱好，其实我是一位音乐人！'],"['国际米兰', '德弗赖']"
https://dongqiudi.com/articles/2133295.html,备战欧洲杯决赛，意大利射门练习+对抗训练视频,切尔西遇上巴萨,07-09 18:32,[],['意大利']
https://dongqiudi.com/articles/2133278.html,米体：国米接近与Socios达成球衣赞助协议，年赞助费2000万欧,桐谷爱丽丝,07-09 18:21,"['根据《米兰体育报》的消息，国米接近与美国球迷互动平台Socios.com达成球衣赞助协议，每年将拿到2000万欧的赞助费。', '国米正在寻找新的球衣广告赞助商，新的赞助商将会从下赛季开始，取代倍耐力出现在国米球衣的正面。', '国米现在已经接近与Socios.com达成协议，谈判已经进入最后的阶段，这家平台是一家美国球迷互动平台，旨在拉近球迷与俱乐部之间的距离。', '签约可能会在下周到来，与这家互动平台合作之后，国米每年能够拿到大约2000万欧的赞助费用，这低于疫情之前国米所想要拿到的2500万欧到3000万欧元。', '不过由于还有球衣背面的广告赞助商（联想）以及球衣袖子上的广告赞助商，国米球衣的年赞助费用依旧可以达到2500万欧到3000万欧这个数字。']",['国际米兰']
https://dongqiudi.com/articles/2133275.html,穆帅：“我不想要‘穆里尼奥的罗马’。我只想要属于...,罗马足球俱乐部,07-09 18:21,['穆帅：“我不想要‘穆里尼奥的罗马’。我只想要属于球迷们的罗马。”\n“我是全世界千千万万罗马球迷中的一员。仅此而已。”'],"['罗马', '穆里尼奥']"
