url,title_list,author_list,time_list,content_list,tag_list
https://dongqiudi.com/articles/2133658.html,科曼不希望佩德里参加奥运会 科曼在采访中明确表示...,每日体育报,07-09 22:13,['科曼不希望佩德里参加奥运会\n\xa0\n科曼在采访中明确表示其并不希望佩德里参加奥运会，他说：“对一名球员来说，在夏天参加两项高水平竞技赛事实在是太多了。之前瓜迪奥拉也这样说了，我同意他的观点。上赛季，佩德里踢了几乎所有的比赛，然后欧洲杯也是这样。他只有4天的假期，接着就要飞去日本参赛，这赛程太密集了。”\n\xa0\n对于奥运会，科曼也表达了他的不同意见：“就我个人角度看来，奥运会是田径和其他运动的盛会，而不只是足球。我明白运动员对奥运会的期待，但是这赛程实在太过紧张了。”\n\xa0\n科曼明白，球员已经做出决定，现在也没有其他办法。他说：“明格萨、埃里克·加西亚和佩德里都要参加奥运会，我们就要开始备战新赛季了，看看他们什么时候回归吧。”'],"['西班牙U23', '巴塞罗那', '佩德里']"
https://dongqiudi.com/articles/2133625.html,会是下一个伊涅斯塔吗？佩德里这一年成长了多少？,切尔西遇上巴萨,07-09 21:55,[],"['巴塞罗那', '佩德里']"
https://dongqiudi.com/articles/2133620.html,阿斯：鉴于巴萨的财政情况，若梅西续约，格列兹曼就必须得走,自赫,07-09 21:51,"['据《阿斯报》的消息，假如说梅西留队，那么可能格列兹曼就不得不离开巴萨。', '自从来到巴萨之后，格列兹曼就一直在受到来自梅西的影响。他需要去适应巴萨新的打法、阵型的和体系，他需要在巴萨的体系中去打一个左边锋，有时候需要顶在中锋的位置上。', '到目前为止，在巴萨，格列兹曼共打过99场比赛，打进过35球，场均的进球数大约是0.35球。在马德里竞技效力期间，格列兹曼共计打了257场比赛，打进133球，场均的进球数为0.51个，在巴萨，格列兹曼的进球效率下降了。在红蓝军团，他所拥有的球权比重下降了。', '鉴于巴萨目前的财政情况，若梅西续约，那格列兹曼就得走。目前巴萨方面已经引进了德佩和阿圭罗。', '格列兹曼不想走，他的首选是留队。在目前的形势下，巴萨想要出售格列兹曼并卖上一个好的价格，并不容易。']","['巴塞罗那', '格列兹曼', '梅西']"
https://dongqiudi.com/articles/2133616.html,科曼称不保证格列兹曼能留队你认为巴萨应该出售格列...,每日体育报,07-09 21:49,['科曼称不保证格列兹曼能留队\n\n你认为巴萨应该出售格列兹曼吗？'],"['巴塞罗那', '格列兹曼']"
https://dongqiudi.com/articles/2133614.html,视频丨皇马主席弗洛伦蒂诺深入一线看望慰问教练、球员！,Laoshu,07-09 21:46,['视频丨皇马主席弗洛伦蒂诺深入一线看望慰问教练、球员！'],"['皇家马德里', '弗洛伦蒂诺']"
https://dongqiudi.com/articles/2133597.html,（据说，每个人身边都会有这样的球迷）你身边有没有...,独爱曼联92,07-09 21:34,['（据说，每个人身边都会有这样的球迷）\n\n你身边有没有那种支持一个队伍，然后当支持的队伍被打败之后瞬间倒戈对手的朋友\n\n\n比如像视频中那样，如果有，那么很不幸！\n\n如果没有，那么你很幸运！\n\n（视频来源：ins：ydfootball）'],"['意大利', '西班牙']"
https://dongqiudi.com/articles/2133585.html,镜报：卡西利亚希望重返西甲，他想加盟埃尔切,大风车keith,07-09 21:27,"['据《镜报》的报道，利兹联门将卡西利亚希望重返西甲，并加盟埃尔切。', '报道称，卡西利亚上赛季只为利兹联出场5次，这名34岁的西班牙门将希望获得更多的出场时间，因此他想以先租后买的方式加盟埃尔切。', '该报道透露，埃尔切愿意承担卡西利亚的部分工资，如果这一交易成为现实，卡西利亚也将与此前两地分居的家人团聚。', '据悉，利兹联总监Victor Orta将寻找一名年轻的门将，以替代卡西利亚。此外，Victor Orta还希望为利兹联补强中前卫和边锋位置。']","['利兹联', '埃尔切', '卡西利亚']"
https://dongqiudi.com/articles/2133568.html,武磊将返回西班牙人，下赛季武磊将迎里程碑，期待他再次破门,足坛资讯,07-09 21:14,"['此前武磊因为返回中国备战世预赛40强赛的比赛，并没有在现场见证到西班牙人夺得西乙联赛的冠军，不过武磊在代表国足参加40强赛的比赛中却有非常耀眼的发挥，他成为了国足进攻端最具威胁的球员，在世预赛40强赛的8场比赛中，武磊打进了8粒进球，是国足的最佳射手，也是凭借武磊的出色表现，国足最终成功晋级到了12强赛的比赛。', '武磊在返回西班牙人后，将会在热身赛中迎来出场的机会，武磊需要延续在国足的出色状态，在热身赛中抓住机会，用出色的表现赢得球队的认可，上赛季在西乙联赛中武磊只能是替补出场，而且出场的时间也在逐渐减少，希望新赛季武磊在球队中的地位能够有所改善。', '重返西甲之后，武磊将会再次迎来与巴萨和皇马这样的顶级强队交手的机会，此前他已经在对阵巴萨的比赛中取得过进球，希望本赛季他可以再次攻破皇马的大门，而且武磊即将在新赛季迎来里程碑，目前武磊已经代表西班牙人出场了99次，新赛季他必定会迎来在西班牙人的百场里程碑。']","['西班牙人', '武磊']"
https://dongqiudi.com/articles/2133558.html,官方：皇马门将阿尔图韦租借加盟西乙球队富恩拉夫拉达,桀骜丶野心家,07-09 21:08,"['皇马官方发布公告，球队门将阿尔图韦租借加盟西乙球队富恩拉夫拉达。', '现年21岁的阿尔图韦在过去一个赛季中跟随皇马一线队训练，并且多次入选球队的比赛大名单，但是从来没有在一线队获得过出战机会。', '今日，皇马官方宣布，阿尔图韦将租借加盟西乙球队富恩拉夫拉达一个赛季。']","['皇家马德里', '富恩拉夫拉达', '阿尔图韦']"
https://dongqiudi.com/articles/2133532.html,皇马周五训练情况：老佛爷造访基地，门迪继续身体不适缺席,桀骜丶野心家,07-09 20:59,"['皇马全队于今日上午继续进行训练，主席弗洛伦蒂诺来到了基地，而门迪继续缺席球队的合练。', '在经过了一天的休息后，皇马全队于今日上午继续训练，此前未参与合练的门迪今日继续因为不适缺席，单独在健身房进行着练习。', '此外，皇马主席弗洛伦蒂诺在今日造访了训练基地，并与安切洛蒂、皇马球员进行交谈。', '皇马目前是一天两练，在当地时间今日晚上6点，皇马还会进行一次训练。']","['皇家马德里', '弗兰德-门迪', '弗洛伦蒂诺']"
