id,name,english_name,news_titles
50071179,安切洛蒂,C. Ancelotti,"'英意大战！英国大神模仿安切洛蒂兰帕德萨里赛前采访', '内斯塔：冠军球员很难管理，他们像女人一样复杂', '马塞洛：很高兴能以队长身份开启新赛季，和安帅合作很开心', 'ESPN：安切洛蒂个人联系了里沙利松，埃弗顿要价5500万英镑', '弗洛伦蒂诺造访皇马训练基地，和教练、球员们打招呼', '阿斯：伊斯科在皇马未来待定，球员将与安帅沟通后再做决定', '（espn）大预言家欧洲杯还未拉开战幕时，安切洛...', '跟队记者：约维奇的计划是留在皇马并说服安切洛蒂', 'Goal：想为皇马引进里沙利松，安切洛蒂已经和球员通了电话', '安切洛蒂大棒政策！马卡报：安帅皇马今夏一期集训今...', '丨足球视频丨皇马官方：安切洛蒂回归皇马训练场的第...', '二进宫皇马后首堂训练课，安帅：很高兴回到巴尔德贝巴斯', '皇马、阿森纳及阿贾克斯均对范德贝克有意，想尝试先租后买断', '重新起航！安切洛蒂将会在7月6日带领皇马球员进行...', '西媒：弗洛伦蒂诺想将久保建英留在皇马，但他不在安帅计划内', '记者：贝尔不在安切洛蒂的计划内，他可能前往美国大联盟', '皮克福德：我要把诺伊尔的球衣裱起来，格拉利什是球迷的宠儿', '米兰新闻网：正在协商，米兰可能与皇马进行热身赛', '记者：西班牙税务局要扣押安帅在皇马的首年薪水，以偿还债务', '回来就查你？马卡：安切洛蒂进入西班牙税务局的违约名单', '互联网足球产业联盟合作伙伴'"
50132337,马里亚诺-迪亚斯,M. Díaz,"'西班牙六台：如果马竞无法签回格列兹曼，西蒙尼想要马里亚诺', '库尔图瓦“揭秘”皇马更衣室——谁最爱打扮、谁总用手机？', '记者：那不勒斯有意马里亚诺，皇马要价2000万欧', '阿斯：想买姆巴佩，皇马得清洗9个人才能腾出工资', '世体：俄超球队克拉斯诺达尔有意马里亚诺，愿出价2000万欧', '罗体：除了等待引进吉鲁，米兰还有意皇马前锋马里亚诺', '马卡：安切洛蒂想留下贝尔、伊斯科以及马塞洛，并引进姆巴佩', '马里亚诺告别齐祖：这么多年来非常感谢你，祝你未来顺利', 'ABC：皇马重建很认真，谁离开都有代替者', '阿斯：瓦拉内、伊斯科和马塞洛都已经一只脚踏出了皇马', '皇马客战毕包大名单：马塞洛回归，克罗斯缺席', '又要少一人？马里亚诺缺席皇马全队今日合练', '进攻一人扛，本泽马本赛季进球比队内其他攻击手总和还多11个', '每体：皇马将在今夏重建；库尔图瓦不可替代，阿扎尔该被卖掉', '皇马0-0赫塔费   库尔图瓦多次救险', '真就体毛越位呗？马里亚诺单刀球破门被判无效', '剑南春丨西甲战报：皇马0-0赫塔费距榜首三分，裤袜多次救险', '皇马战埃瓦尔大名单：克罗斯在列，拉莫斯、阿扎尔缺席', '阿斯：巴尔韦德恢复有球训练目标出战巴萨；马里亚诺回归合练', '问题不大，马塞洛已于今日恢复皇马合练', '互联网足球产业联盟合作伙伴'"
50131972,巴斯克斯,Lucas Vázquez,"'皇马新赛季备战第二天：伊斯科回归，门迪继续留在健身房', '记者：伊斯科因家庭原因缺席了皇马新赛季首堂训练课', '德媒：拜仁曾在今年春天和巴斯克斯进行了深入谈话', '当初那位冷静走向罚球点的小将巴斯克斯，今天迎来了...', '没有比赛的假期生活！皇马球员巴斯克斯在社交媒体上...', '马卡报评皇马20/21赛季最佳11人：本泽马、莫德里奇入选', '巴斯克斯更新ins社媒信息巴斯克斯：（配上他老婆...', '巴斯克斯深情告别拉莫斯：你就像对待一个弟弟一样地对待我', '巴斯克斯告别拉莫斯：朋友、队长、传奇', '被低估的右路万金油，忠实的马德里主义者巴斯克斯精彩集锦', '巴斯克斯携全家拍摄续约照并发文：我的生命', '巴斯克斯：留在皇马是一份巨大的荣誉，也是巨大的责任', '【吐槽个球】巴斯克斯更新社交媒体主页，他发布了一...', '皇马“小将”巴斯克斯的家庭幸福时光！', '皇马与巴斯克斯续约至2024年 年薪500万欧元', '15/16赛季欧冠决赛，还记得第一个转着球去罚球...', '谣传了很久LV要去拜仁，担心的不行，今天终于续约...', '官方：巴斯克斯与皇马续约至2024年', '科贝记者：皇马将在周四官宣与巴斯克斯续约至2024年', '互联网足球产业联盟合作伙伴'"
50028717,阿扎尔,E. Hazard,"'随着比利时被淘汰出局，卢卡库、阿扎尔和德布劳内的...', '内马尔：谁技术比我好？梅西、维拉蒂、丁丁、阿扎尔和蒂亚戈', '比利时遭淘汰，皇马参加本届欧洲杯的8名球员已全部遗憾出局', '卡萨诺：我根本不担心卢卡库，真正可怕的是德布劳内和阿扎尔', '今晚欧洲杯，跟一群阿扎尔起来嗨！', '意媒：德布劳内的脚踝已完全康复；梅尔滕斯将代替阿扎尔首发', '意媒预测意大利vs比利时首发：德布劳内在列，阿扎尔无缘首发', '欧洲杯罗马组委宣布不向英国球迷售票；丁丁和阿扎尔恐难出战', '被肥扎嘲笑是什么感觉？丨自带快乐属性，梅尔滕斯打...', '小阿扎尔：为自己是埃登的弟弟而自豪，他让我成为今天的自己', '曼奇尼：如果阿扎尔和德布劳内能出场，我们会很高兴的', '比媒：距离战意大利仅剩一天，德布劳内和阿扎尔仍缺席合练', '阿扎尔在切尔西时期，对阵热刺打入的精彩入球', '晚邮报：避免战术泄露，比利时不会在安联球场进行训练', '阿扎尔、德布劳内继续缺席比利时合练，仍单独训练', '小阿扎尔谈哥哥伤病：比起对葡萄牙赛后，他已经没那么担心了', '欧洲杯分析官：比利时剑指欧洲杯！淘汰赛大胆变阵将爆冷出局', '蒂勒曼斯“嘲讽”阿扎尔进球少？看看比利时队员们还说啥了', '互联网足球产业联盟合作伙伴'"
50011793,贝尔,G. Bale,"'贝尔国家队数据：2006年 4场1球1助攻200...', '贝尔联赛制造进球数据：贝尔英冠数据：2005-0...', '贝尔第四个孩子降生，并在其社交媒体上与大家分享幸福时刻', '当斯特林为英格兰制造点球的时候，丹麦球员和球迷是...', '经纪人否认贝尔明年退役：我不会去在意那些垃圾信息', '镜报：贝尔计划明夏从俱乐部退役，但仍愿代表威尔士踢世界杯', '热刺提醒皇马来伦敦踢友谊赛，这是八年前贝尔转会的一部分', '吐槽个球丨热刺已经向皇马发出申请，提醒他们前往伦...', '邮报：贝尔新赛季将留在皇马，今夏不会离队', '《足球史册》下', '比利时遭淘汰，皇马参加本届欧洲杯的8名球员已全部遗憾出局', '欧洲杯之旅结束，贝尔为高尔夫公开赛做宣传', '记者：贝尔不在安切洛蒂的计划内，他可能前往美国大联盟', '贝尔考虑前往美国，那里有他最喜爱的两项运动—高尔夫和足球', '淘汰赛首轮，前皇马BBC组合所在的球队全部回家，...', '留低击伤你的石头', '贝尔：为所有人感到骄傲，我们会卷土重来', '是否还记得曾经的大圣贝尔？', '队友：威尔士队是贝尔生命中的重要部分，希望他能继续效力', '互联网足球产业联盟合作伙伴'"
50001488,本泽马,K. Benzema,"'4场比赛5粒进球，C罗最终位列射手榜首位，获得本...', '海帅：克罗斯在巅峰退出国家队；德国已经没有顶级后卫和前锋', '西媒：本泽马将在7月22日归队训练，并与皇马续约两年', '纪念加盟皇马12周年，本泽马：历史还在继续', '（为了下赛季不让你们再骂我，我要好好训练了）结束...', '历史上的今天：本泽马亮相伯纳乌，银河战舰二期组建...', '面朝大海，训练照旧！本泽马一边度假一边训练，状态...', '法国足协主席：本泽马得知入选国家队时，高兴得跳了起来', '吐槽个球丨本泽马：兄弟，来皇马，哥带你度假！姆巴...', '当今五大联赛足坛三大中锋，论效率苏牙独一档，论进...', '皇马球星本泽马在社交媒体INS上晒出了一张照片，...', '莫拉塔——只是一个人抗住了太多', '三叉戟如何才能效用最大化？充分磨合+分工明确才能赢球', '法国名宿：不能把锅都给德尚，本泽马回归国家队造成了困扰', '财经名词球迷说：蝴蝶效应', '利扎拉祖：本泽马的回归让一些队友感到沮丧；法国队很疲劳', '本泽马：失败和障碍推动我们超越自己；我们归来时会更强大', '互联网足球产业联盟合作伙伴'"
50185822,约维奇,L. Jović,"'马卡：约维奇缺席皇马今日合练，球队将在明日踢场训练赛', '都体：签不下吉鲁的话，米兰会转而尝试租借约维奇', '跟队记者：约维奇的计划是留在皇马并说服安切洛蒂', '阿斯：皇马和AC米兰探讨过约维奇、塞瓦略斯和奥利奥', '体图：法兰克福还在考虑约维奇，但是他的千万欧年薪太高了', '时隔半年，约维奇重新回到了皇马，不知道在新的赛季...', '明日皇马首次训练将有13人参加，厄德高、约维奇、迪亚斯在列', '德甲球员转出转会费排名：登贝莱第一，桑乔第三', '贝尔戈米：在之前与国米的比赛中，约维奇给我留下了深刻印象', 'AC米兰目标约维奇精彩进球！他还能恢复之前的状态吗？', '马卡：皇马希望出售约维奇来获得资金，会与米兰进行谈判', '记者：米兰正在尝试从皇马手中引进约维奇', '丨足球新闻丨《米兰体育报》：米兰想要先留下迪亚斯...', '迪马济奥：如果切尔西不愿意免费放吉鲁，米兰可能转向约维奇', '皇马6300万欧元买了个约维奇，完全是买了个寂寞...', '阿斯：约维奇税前年薪1000万欧，合同还长，他成了皇马的难题', '阿斯：法兰克福不卖了A席，就没钱把约维奇买回去', '约维奇告别拉莫斯：我见过的最好球员之一，感激你对我的支持', '德媒：门兴的建队计划仍不明朗，转会资金捉襟见肘', '互联网足球产业联盟合作伙伴'"
50527988,阿里巴斯,Sergio Arribas,"'阿斯：训练首日，安切洛蒂从卡斯蒂亚和U19补招10名小将', '西媒：赫塔费对五名皇马年轻球员表达了兴趣', '阿里巴斯告别齐达内：感谢你让我实现了儿时的梦想', '【搬运】皇家马德里小将：塞尔吉奥-阿里巴斯20-21集锦', '每体：皇马将在今夏重建；库尔图瓦不可替代，阿扎尔该被卖掉', '滴！今晚分享的是皇马前锋阿里巴斯的幸福！请查收这...', '阿斯：齐达内对布兰科、古铁雷斯和阿里巴斯的表现很满意', '【未来之星，阿里巴斯上演超远吊射世界波！】西乙B...', '卡斯蒂亚制造｜皇马2-0奥萨苏纳劳尔上赛季带领皇...', '马卡：齐达内可能在周末联赛轮休魔笛、克罗斯和本泽马', '未来之星！皇马青训新星阿里巴斯vs埃瓦尔精彩攻防集锦', '西媒今日头版：皇马仍在为联赛战斗；巴萨将与塞维利亚鏖战', '欧足联50大未来之星：穆科科、曼联新援阿马德入选', '马卡：拉莫斯身体不适缺席皇马今日合练，出战塞尔塔成疑', '备战马德里德比，卡瓦哈尔、巴尔韦德今天随队合练', '搬运，皇家马德里小将阿里巴斯19-20集锦', '阿里巴斯和马尔文登场，齐达内时隔855天再度派青训球员首秀', '互联网足球产业联盟合作伙伴'"
50429386,罗德里戈,Rodrygo,"'罗德里戈---德转2021年金童奖候选球员第九名！', 'Goal：巴西足协向皇马申请放维尼修斯参加奥运，正在等待结果', '金童奖候选球员身价榜：佩德里7000万欧居首，萨卡列次席', '罗德里戈告别拉莫斯：你是一位传奇，祝你一切顺利，队长', '巴西媒体：皇马拒放罗德里戈、米利唐等球员参加奥运会', '金童奖100人候选：佩德里、李刚仁、穆科科、罗德里戈入选', '西甲球员身价下跌：奥布拉克7000万欧、特狮6000万水爷1000万', '罗德里戈告别齐达内：很高兴与您合作，祝未来一帆风顺', '罗德里戈：为本赛季感到自豪，下个赛季皇马会更强大', '【既然大家都在玩这个，那怎么能少了我呢】大家之前...', '皇马边翼罗德里戈', '巴西国奥队大名单：罗德里戈、马丁内利领衔，马尔科姆在列', '舒斯特尔：我认为马竞将赢得西甲，因为皇马会被毕包逼平', '罗德里戈：取得胜利非常开心，皇马可以赢得联赛冠军', '剑南春丨西甲战报：皇马4-1格拉纳达，魔笛破门阿扎尔献助攻', '进攻一人扛，本泽马本赛季进球比队内其他攻击手总和还多11个', '目前世界上5名最被高估的足球运动员(2021年)', '电讯报更新00后球员排行：哈兰德仍居首，福登升至第二', '每体：皇马将在今夏重建；库尔图瓦不可替代，阿扎尔该被卖掉', '丨「幸运红」©️rodrygogoes', '互联网足球产业联盟合作伙伴'"
50387139,维尼修斯,Vinícius Júnior,"'西班牙六台：利物浦和巴黎想要引进维尼修斯', '维尼修斯更新社交媒体：“很开心接到了去参加@奥运...', '维尼修斯：很高兴被巴西征召参加奥运会', 'Goal：巴西足协向皇马申请放维尼修斯参加奥运，正在等待结果', '每体：对阵厄瓜多尔，埃默松和维尼修斯有望代表巴西首发', '马卡报评皇马20/21赛季最佳11人：本泽马、莫德里奇入选', '蒂特：我希望内马尔保持健康，别受伤，保持成熟', '巴西媒体：皇马拒放罗德里戈、米利唐等球员参加奥运会', '贡献不小，皇马将会有12名球员参加今夏欧洲杯和美洲杯', '维 尼 修 斯 射 术 赏 析，与登贝莱相比，谁更强？', '巴媒：维尼修斯和本泽马关系不好；2月时前者考虑过离队', '（不是，我怎么觉得，这个一开始就是已经贴了东西的...', '维尼修斯告别齐达内：感谢，祝你在新阶段好运', '【吐槽个球】记者：你觉得和维尼修斯一起度过几天，...', '躺枪！记者问苏亚雷斯能不能教会维尼修斯射门，苏牙笑哭了', '维尼修斯向你学几天射门会有进步吗？苏亚雷斯仰天大笑未作答', '左边锋历史转会费排行：内马尔居首，阿扎尔列次席', '本赛季可圈可点！维尼修斯这张彩票还能刮出来吗？', '皇马俩“大仙”本赛季数据对比', '拜仁球迷向阿拉巴大喊：你想和维尼修斯踢球？不如和我去打工', '互联网足球产业联盟合作伙伴'"
