id,name,english_name,news_titles
50075261,埃梅里,Unai Emery,"'谁更强？下赛季20支球队确定，西甲官方晒出20位主帅的海报', '跟队记者：埃梅里非常欣赏贝莱林，阿森纳要价2000万镑', '埃梅里：教练生涯我自学成才；恩里克是最适合西班牙的主教练', '“欧联杯之王”埃梅里收购西班牙三级联赛俱乐部—皇家联合', '埃梅里率队5次欧联杯决赛，4次夺冠！可以叫“埃梅里杯”了', '爱美丽也是剃刀党，笑裂了！BY THE ORDE...', 'Good Ebening！埃梅里晚安梗合集！', '替补席如走秀场，下赛季西甲近一半球队更换主教练', '比利亚雷亚尔赢得了欧联杯冠军，切尔西赢得了欧冠冠...', '战术分析：红魔终究难敌心魔，解析黄潜是如何击败曼联的？', '欧洲超级杯将上演巴黎“前任德比”[狗头][狗头]', '斯科尔斯：120分钟龟缩在半场的也叫“战术大师”？', '黄色潜水艇夺冠大游行，队史第一冠竟是欧联杯，埃梅...', '黄色潜水艇历史最佳签约：埃梅里', '贡多齐祝贺埃梅里夺冠：向你致敬，你是独一无二的', '克雷霍维亚克：波兰现在的球员比以前更好；祝贺埃梅里夺冠', '率领3支不同球队杀进欧联杯决赛！4次加冕冠军！不...', '欧联杯第一主帅！5入决赛4次捧冠，11胜2平不败再创神话', '大陶画大咖—埃梅里四度捧杯继续“埃梅里杯”神话[...', '埃梅里4冠剪影，7年4冠 欧联杯真 爱美丽杯', '互联网足球产业联盟合作伙伴'"
50002831,基克-阿尔瓦雷斯,Quique Álvarez,'互联网足球产业联盟合作伙伴'
50134260,伊迪亚克斯,Imanol Idiakez,"'马卡：黄潜VS塞尔塔当值主裁曾表示不介意把黄潜全队都罚出场', '互联网足球产业联盟合作伙伴'"
50119907,莫伊-戈麦斯,Moi Gómez,"'个人表演时间到！佩尼亚连续变向转身传中 莫伊头球进门', '三粒点球+三张红牌！黄潜2-4塞尔塔，米纳双响，赫拉德建功', '本场比赛发挥出色的阿尔比奥尔在接受赛后采访时被莫...', '黄潜3-1埃瓦尔结束八轮不胜，巴卡建功，赫拉德-莫雷诺两助攻', '黄潜2-2格拉纳达，肯尼迪世界波，鲁伊-席尔瓦扑点救主', '比利亚雷亚尔客场4-0塞尔塔暂时升至联赛第三，帕雷霍传射', '埃梅里：今天的赫塔费不在最佳状态，派上的也不是最强阵容', '莫伊-戈麦斯——黄色潜水艇的“宝藏男孩”', '官方：比利亚雷亚尔与莫伊-戈麦斯续约至2025年', '莫伊-戈麦斯本赛季联赛进5球，超过去2个赛季总和', '剑南春丨西甲战报：皇马2-2黄潜遭两连平，贝尔双响+染红', 'WhoScored西甲第1轮最佳阵容：本泽马、贝尔领衔，雷吉隆入选', '官方：比利亚雷亚尔签回希洪竞技中场莫伊-戈麦斯', '官方：西乙队租借莫伊-戈麦斯', '互联网足球产业联盟合作伙伴'"
50116034,赫拉德-莫雷诺,Gerard Moreno,"'赫拉德-莫雷诺：很自豪成为这支球队的一员，感谢大家支持', '西班牙晋级难掩最水9号，4场0球，比莫拉塔还菜', '杰拉德·莫雷诺：“我们很接近冠军了。”你看好西班...', '欧洲杯未进球球员射门榜：奥尔莫和赫拉德-莫雷诺位居前二', '每体速读:杰拉德·莫雷诺：佩德里令人难以置信西班...', '莫雷诺：西班牙已经很接近成功，会为了个人首球拼尽全力', '杰拉德·莫雷诺：非常默契！本报对西班牙国家队前锋...', '何时开张？本赛季打进30球的莫雷诺在欧洲杯遭遇242分钟球荒', '2021年进球+助攻榜：梅西参与46球居首，莱万38球第二', '另一视角揭秘点球大战——恩里克是怎么选择点球手的？', '今日红黑榜：欧洲杯门将抢戏；美洲杯拳打脚踢', '恩里克：幸好错失机会的是莫雷诺，要是莫拉塔的话又要被喷了', '莫雷诺：我无比渴望罚进点球，现在该好好享受半决赛', '如果莫拉塔还在场上…', '什琴斯尼：在防守西班牙的点球时我完全搞砸了', '赫拉德-莫雷诺：莫拉塔不该受到威胁，足球不仅仅只有数据', '奥亚萨瓦尔：我很乐意主罚西班牙的下一个点球', '马卡报发起多项调查：超过70%球迷认为西班牙最多能进8强', '互联网足球产业联盟合作伙伴'"
50107189,帕科,Paco Alcácer,"'多特近年主力球员更替：出售登贝莱、帕科，引进桑乔、哈兰德', '【2016-2017赛季的巴塞罗那锋线】9.苏亚...', '阿拉维斯2-1比利亚雷亚尔，何塞卢传射建功，帕科破门', '帕科建功，马蒂厄乌龙球。巴萨主场拿下葡萄牙体育', '帕科：前锋没进球的时候过得不好，但最重要的是球队获胜', '埃梅里：冲破半决赛阻碍是挑战；我在阿森纳的过去不那么重要', '黄潜2-1萨格勒布迪纳摩，总比分3-1晋级，帕科、G-莫雷诺建功', '西班牙国家队前10场打进6球，费兰-托雷斯追平帕科的纪录', '北京时间昨天，比利亚雷亚尔和B队进行了一场队内热...', '黄潜2-1萨尔茨堡红牛，总比分4-1晋级，莫雷诺梅开二度', '黄潜2-0萨尔茨堡红牛，帕科失点+头球破门，尼尼奥建功', '被问及与迭戈爆发的冲突，埃梅里：我在夸他是一名好教练呢', '帕雷霍：马塞利诺下课是我经历过最糟的事；久保是和善的男孩', '罗伊斯社媒送圣诞祝福，帕科留言：想念你，兄弟！', '西甲最新射手榜：莫雷诺领跑，本泽马、苏牙次席，梅西第六', '西甲一周资讯丨马竞登上积分榜首，冈崎慎司打进西甲处子球', '散是满天星？马卡盘点出走皇萨后大放异彩的旧将们', '马卡报：腿筋受伤，帕科将缺阵至新年', '比利亚雷亚尔官方：帕科左腿腿筋拉伤，复出时间待定', '互联网足球产业联盟合作伙伴'"
50254186,拉瓦,Dani Raba,"'马卡：阿拉维斯有意比利亚雷亚尔攻击手拉瓦', '埃梅里：我和拉瓦谈过了，他也知道自己只剩另寻出路一途了', '懂球帝本周十佳球：伊瓜因销魂转身撩射，瓦尔迪劲爆彩虹吊门', '官方：韦斯卡租借比利亚雷亚尔边锋拉瓦', '互联网足球产业联盟合作伙伴'"
50252992,翁蒂韦罗斯,Javi Ontiveros,"'老当益壮，夸雷斯马是欧洲主流联赛队内进攻参与比最大的球员', '博尔达拉斯：久保和阿莱尼亚很好地理解了我的战术', '黄潜一周外租球员汇总（1.11-1.17）', '西甲12月最佳球员候选：本泽马、梅西领衔', '韦斯卡1-1莱万特，翁蒂韦罗斯点射，梅莱罗扳平，韦佐送点', '今天凌晨韦斯卡一球战胜阿拉维斯的比赛中翁蒂韦罗斯...', '韦斯卡1-0阿拉维斯，翁蒂韦罗斯破门，冈崎慎司2进球被吹', '翁蒂韦罗斯：做好进马竞三球的准备，只想进一个的话会被扑掉', '官方：韦斯卡租借比利亚雷亚尔边锋翁蒂韦罗斯', '官方: 哈维尔-翁蒂韦罗斯加入黄色潜水艇', '官方：比利亚雷亚尔签下马拉加边锋翁蒂韦罗斯', '官方：巴拉多利德租马拉加边锋', '互联网足球产业联盟合作伙伴'"
50250916,丘库埃泽,S. Chukwueze,"'马卡报评黄潜20/21赛季最佳11人：莫雷诺、加斯帕尔入选', '马卡报：丘库埃泽可能因伤缺席下赛季初的比赛', '英媒：利物浦、切尔西和曼联有意黄潜边锋丘库埃泽', '西甲四月最佳球员候选出炉：梅西、库尔图瓦入围', '【迪宝解说】格子梅开二度！巴萨逆转黄潜积分追平皇马 集锦', '与前60场持平，丘库埃泽最近3场西甲打进3球', '剑南春丨西甲战报：巴萨2-1逆转黄潜，格列兹曼梅开二度', '比利亚雷亚尔5-1莱万特，丘库埃泽双响，赫拉德-莫雷诺建功', '足坛星锐（17)—皇马，曼联，切尔西都看上的丘库埃泽', '1.在国王杯1/4决赛0-1负于莱万特的比赛中，...', '埃梅里：我们缺乏前场的重要球员，这让我们无法向前推进', '西媒：皇家马德里可能打包签下保-托雷斯和楚克乌泽', '剑南春丨西甲战报：皇马客场1-1比利亚雷亚尔，库尔图瓦送点', '马卡：赫拉德-莫雷诺主罚点球时，黄潜球员提前进线了', '英媒：曼联、莱斯特城和埃弗顿等队想要楚克乌泽', '埃梅里：我们的想法是让巴卡找回射门的自信', '埃梅里：我和拉瓦谈过了，他也知道自己只剩另寻出路一途了', '140次，久保建英上赛季西甲尝试过人次数多于所有黄潜球员', 'Goal：切尔西本周末官宣维尔纳，同时有意楚克乌泽', '阿斯：出售楚克乌泽，比利亚雷亚尔愿意接受5000万欧的报价', '互联网足球产业联盟合作伙伴'"
50523320,尼尼奥,Fer Niño,'互联网足球产业联盟合作伙伴'
50473928,耶雷米-皮诺,Yeremi Pino,"'官方：西班牙队征召普阿多、明格萨等11人参加欧洲杯集训', '18岁218天，皮诺成为赢得欧联杯最年轻的球员', '18岁218天，皮诺超越卡西成为欧战决赛登场最年轻西班牙球员', '剑南春丨西甲战报：皇马2-1逆转黄潜，仍屈居亚军无缘卫冕', '18岁214天，皮诺成为本世纪西甲客场攻破皇马球门最年轻球员', '黄潜1-0赫塔费，耶雷米-皮诺替补制胜，丘库埃泽进球被吹', '官方：多特后卫默雷伊退出西班牙U21名单，黄潜小将皮诺入替', '埃梅里：联赛是最优先考虑的；苏亚雷斯使马竞的进攻进步不少', '前场开塞露，破冰锤，高速前插，灵活跑位，灵动的身...', '埃梅里：我们缺乏前场的重要球员，这让我们无法向前推进', '赫罗纳0-1黄潜，耶雷米-皮诺破门', '帕雷霍：马塞利诺下课是我经历过最糟的事；久保是和善的男孩', '创造队史新纪录，比利亚雷亚尔各项赛事已经连续19场不败', '比利亚雷亚尔1-1毕尔巴鄂竞技，威廉姆斯建功，皮诺爆射救主', '江山代有才人出——本赛季代表黄潜一线队登场的青训小将', '官方：比利亚雷亚尔与巴埃纳、约根森、皮诺和尼尼奥续约', '埃梅里：我们在左路的进攻做得不错；耶雷米的突破很犀利', '埃梅里：我们的想法是让巴卡找回射门的自信', '互联网足球产业联盟合作伙伴'"
50428007,巴埃纳,Álex Baena,"'江山代有才人出——本赛季代表黄潜一线队登场的青训小将', '官方：比利亚雷亚尔与巴埃纳、约根森、皮诺和尼尼奥续约', '埃梅里：我们的想法是让巴卡找回射门的自信', '互联网足球产业联盟合作伙伴'"
50229320,莫拉内斯,Manu Morlanes,"'莫拉内斯发文告别阿尔梅里亚：我将成为你们的追随者', '不该判点球?阿尔梅里亚禁区手球犯规，主裁判听取VAR后未判罚', '黄潜一周外租球员汇总（1.11-1.17）', '官方：阿尔梅里亚租借比利亚雷亚尔中场莫拉内斯', '线上西甲抽签结果揭晓，贾努扎伊将对阵马科斯-略伦特', '马卡：线上西甲周五开打，罗贝托和阿森西奥参赛，登贝莱落选', '欧联杯本周最佳阵容：切尔西和那不勒斯各有三人入选', '互联网足球产业联盟合作伙伴'"
50122861,特里格罗斯,Manu Trigueros,"'马卡报评黄潜20/21赛季最佳11人：莫雷诺、加斯帕尔入选', '黄色海洋！欧联杯冠军颁奖，埃梅里被高高抛起，球迷激动痛哭', '保-托雷斯谈欧联决赛：对我们来说这是生涯中最重要的比赛', '黄潜中场：阿森纳拥有高水平球员；我们必须去客场击败他们', '阿森纳1-2黄潜，佩佩点射取得关键客场进球，塞瓦略斯染红', '闪电战破阿森纳球门，特里格罗斯上场染红本场将功赎罪', '埃梅里赛后发布会：“特里格罗斯是先碰到了球，然后...', '红黑榜：格子两球回报梅西“投资”，临阵换帅列维犯兵家大忌', '【迪宝解说】格子梅开二度！巴萨逆转黄潜积分追平皇马 集锦', '巴尔达诺：没有球队有明显的实力夺冠，巴萨今天在场上多一人', '埃梅里：如果是梅西对我们球员这样飞铲，他会被红牌罚下吗？', '保-托雷斯谈队友飞铲梅西：我认为他永远不会去故意伤人', '剑南春丨西甲战报：巴萨2-1逆转黄潜，格列兹曼梅开二度', '看得心惊胆战，梅西惨遭对手亮鞋钉飞踹痛苦倒地', '超越塞纳，特里格罗斯是黄潜队史出场次数第三多的球员', '撒花，黄潜中场特里格罗斯出场次数升至队史第三', '里程碑，特里格罗斯已经为比利亚雷亚尔出场350次', '比利亚雷亚尔客场4-0塞尔塔暂时升至联赛第三，帕雷霍传射', '比利亚雷亚尔3-1客胜赫塔费，帕科传射，阿兰巴里世界波', '黄潜客战贝蒂斯大名单：莫雷诺和特里格罗斯解禁复出', '互联网足球产业联盟合作伙伴'"
50045639,科克兰,F. Coquelin,"'科克兰参加了比利亚雷亚尔队的季前训练。上赛季，他...', 'RMC：在谈判，马赛可能签下科克兰', '科克兰：战胜曼联夺冠就像是童话，希望主席在电视前感到开心', '【2015-2016赛季的阿森纳中场（2）】20...', '埃梅里：联赛是最优先考虑的；苏亚雷斯使马竞的进攻进步不少', '埃梅里：我们缺乏前场的重要球员，这让我们无法向前推进', '简讯：1.伊沃拉左膝十字韧带撕裂，赛季报销；埃斯...', '1.伤病潮再度袭来！客场1-1战平贝蒂斯的比赛中...', '瓦伦亲友如相问，一片冰心在玉壶。今夏瓦伦西亚离队球员近况', '瓦伦西亚俱乐部在本月进行了年度股东大会，财报上显...', '埃梅里：人们不应只关注赫塔费犯规，他们的水平也是相当高的', '简单的前瞻科克兰的伤缺对埃梅里体系的打击是很大的...', '比利亚雷亚尔官方：科克兰腿筋肌肉撕裂', '埃梅里：久保还需要适应，他在场上时必须要为球队做出贡献', '马卡：没钱了，瓦伦西亚用欠条为球员结工资', '黄潜主席：我希望能由瓦伦西亚本地人来执掌瓦伦西亚球队', '新援久保建英与帕雷霍科克兰一同亮相训练场，比一比谁更帅气', '记者：帕雷霍加盟黄潜的转会费为0，科克兰转会费800万欧元', '官方：瓦伦西亚中场科克兰加盟比利亚雷亚尔', '马卡报：科克兰已经接受比利亚雷亚尔的体检', '互联网足球产业联盟合作伙伴'"
50036797,帕雷霍,Dani Parejo,"'马卡报评黄潜20/21赛季最佳11人：莫雷诺、加斯帕尔入选', '西甲赛季成功长传次数榜：克罗斯229次居首，莫德里奇第五', '欧联杯官方赛季最佳23人阵容：黄潜7人，曼联6人，枪手1人', '西甲赛季传球成功次数榜：德容居首，布教授第二、阿尔巴第四', '内维尔：帕雷霍是好球员但我没用好他，他可以为瓜迪奥拉效力', '帕雷霍：把胜利献给主席，他为此刻奋斗23年却遗憾错过今天', '帕雷霍任意球助攻莫雷诺垫射破门，黄潜1-0曼联', '这阵容如何？专业AI计算西班牙大名单：拉莫斯、阿斯帕斯入选', '裁判专家：帕雷霍的手球不该判给皇马点球', '创造历史的潜水艇！！赛后黄潜众将更衣室庆祝', '西甲传球总数榜：巴萨球员霸榜，德容居首，梅西第六', '西甲最新传球成功次数榜：德容居首，巴萨三人上榜', '本周欧联杯最佳阵容：B费领衔，黄潜四人入选', '帕雷霍：我是被瓦伦西亚逼走的，如今我在黄潜过得很好', '本赛季西甲传球次数榜：德容居首，帕雷霍、布斯克茨分列二三', '西甲最新传球成功次数榜：德容居首，帕雷霍、克罗斯分列二三', '本周欧联最佳阵容：博格巴入选，黄潜、萨格勒布迪纳摩各三人', '本赛季西甲传球次数排名，德容位列第一，巴萨三人入...', '相逢在新圣马梅斯，毕包与黄潜1:1握手言和之后，...', '瓦伦10号球衣要名花有主了？3名新援对应3个号码空缺', '互联网足球产业联盟合作伙伴'"
50028585,卡普埃,E. Capoue,"'马卡报评黄潜20/21赛季最佳11人：莫雷诺、加斯帕尔入选', '欧联杯官方赛季最佳23人阵容：黄潜7人，曼联6人，枪手1人', '黄色海洋！欧联杯冠军颁奖，埃梅里被高高抛起，球迷激动痛哭', '欧联杯决赛，比利亚雷亚尔中场球员卡普埃凭借在防守...', '福伊特和卡普埃随黄潜夺欧联杯冠军，又多了2名热刺旧将夺冠', '防守出色，黄潜中场卡普埃当选欧联杯决赛全场最佳球员', '祝贺我蜂名宿卡普埃随比利亚雷亚尔加冕欧联冠军！', '「Moment」卡普埃 | 无情', '埃梅里谈勒马尔肘击：让不会因为评价裁判而被罚的人来说吧', '【搬运】比利亚雷亚尔球员：埃迪恩-卡普埃在沃特福德集锦', '西甲一周资讯丨梅西双响巴萨大胜，阿斯帕斯获12月西甲最佳', '新闻发布会 | 新援卡普埃“加入比利亚雷亚尔，踢...', '官方：沃特福德中场卡普埃加盟比利亚雷亚尔', '阿斯：卡普埃接近转投西甲，他的下一站很可能是比利亚雷亚尔', '在对阵哈德斯菲尔德赛前我蜂主教练伊维奇介绍了球队...', '世界上没有过不去的卡，只有过不去的卡普埃本赛季卡...', '92次触球67次成功传球?12次赢回球权[棒棒哒...', '卡普埃：理想很丰满，现实很骨感', '足下何人？我乃穿裆大王卡普埃！', '再次集齐七龙珠！热刺7年后再次豪购7名新援', '互联网足球产业联盟合作伙伴'"
