id,name,english_name,news_titles
50230874,伊马诺尔-阿尔瓜西尔,Imanol Alguacil,"'奥亚萨瓦尔：不会关注波兰和瑞典的比分，我们需要专注于自己', '谁更强？下赛季20支球队确定，西甲官方晒出20位主帅的海报', '替补席如走秀场，下赛季西甲近一半球队更换主教练', '皇家社会主帅：西甲前四追不上，拿到第五名的感觉就像夺冠', '阿尔瓜西尔：我们必须继续战斗，奥萨苏纳并不好对付', '阿尔瓜西尔：恭喜马竞获胜，他们正在取得成功', '阿尔瓜西尔：马竞主场只输了一场联赛，现在要让他们输第二场', '阿尔瓜西尔：只是拿到欧战资格并不够，我们要争取西甲第五', '阿尔瓜西尔：如果明天赢了埃瓦尔，我会在赛后道歉的', '【西甲执教100场里程碑】今天凌晨西甲第31轮皇...', '阿尔瓜西尔：西甲就像田径赛，前面有四个跑得飞快的肯尼亚人', '洛佩特吉：皇家社会是西甲最好的球队之一，球员实力强劲', '1平4负，阿尔瓜西尔此前从未率领皇家社会击败过塞维利亚', '阿尔瓜西尔：塞维利亚是与皇马巴萨处于同一档次的球队', '阿尔瓜西尔：以皇社主帅的立场而言，巴萨夺冠对我们更有利', '阿尔瓜西尔：我们过程占优，但结果并不理想', '阿尔瓜西尔：在最后一轮联赛结束前，我们并不能确保欧战席位', '阿尔瓜西尔：伊利亚拉门迪的小号是夺冠之后借来的', '真是High到不行啦！皇社主帅阿尔瓜西尔夺冠后高唱队歌', '庆祝国王杯冠军，皇家社会官网上架夺冠手指纪念品', '互联网足球产业联盟合作伙伴'"
50002915,拉巴卡,Labaka,"'贾努扎伊：厄德高是个好孩子，我叮嘱库尔图瓦好好照顾他', '皇社旧将：当年并没有觉得格列兹曼能够成为巨星', '重温辉煌岁月，皇家社会09/10赛季升级功臣齐聚阿诺埃塔', '“作为一名皇家社会的球员意味着什么，我一直都很清...', '互联网足球产业联盟合作伙伴'"
50188503,贾努扎伊,A. Januzaj,"'西媒：南安普顿和布莱顿有意皇家社会攻击手贾努扎伊', '皇社主席：不担心伊萨克会去多特，但担心他会想去更大的球队', '阿斯：对上场时间感到担忧，贾努扎伊续约谈判陷入停滞', '皇社总监：多特的回购始终是个威胁；罗伯托和圣加利降入B队', '世体：加拉塔萨雷有意皇家社会攻击手贾努扎伊', '阿尔瓜西尔：恭喜马竞获胜，他们正在取得成功', '阿尔瓜西尔：只是拿到欧战资格并不够，我们要争取西甲第五', '球星颜值———三连德西利奥[红心]贾努扎伊[红心...', '皇家社会2-1塞尔塔，贾努扎伊点射，马略头槌，伊萨克失点', '阿尔瓜西尔：西甲就像田径赛，前面有四个跑得飞快的肯尼亚人', '洛佩特吉：皇家社会是西甲最好的球队之一，球员实力强劲', '经验不足，皇社阵中仅8名球员参加过决赛，仅有2人拿过国王杯', '红魔旧将今何在？曼晚盘点15位在穆帅任上被卖掉的曼联球员', '贾努扎伊：席尔瓦在场上踢球想法很独特，我和他有些相似', '戈罗萨韦尔：现在队友们都开始称呼我为戈罗萨尔维斯了', '【2015-2016赛季的多特蒙德中场（1）】6...', '很高兴在梦剧场见到你，贾努扎伊！', '贾努扎伊：永远铭记在曼联的时光，他们是夺欧联的大热门之一', '曼联官方：很高兴在梦剧场再见到你，贾努扎伊', '轮换阵容红魔表现如何？预热解说：明晨欧联曼联vs皇家社会', '互联网足球产业联盟合作伙伴'"
50132808,波图,Portu,"'伊萨克、波图、席尔瓦和奥亚萨瓦尔同在场时，皇社联赛零失球', '马卡报评皇家社会20/21赛季最佳11人：席尔瓦、伊萨克入选', '皇家社会2-1塞尔塔，贾努扎伊点射，马略头槌，伊萨克失点', '洛佩特吉：皇家社会是西甲最好的球队之一，球员实力强劲', '波图：如果拿到国王杯冠军，要把夺冠时穿的球衣送给爷爷', '戈罗萨韦尔：现在队友们都开始称呼我为戈罗萨尔维斯了', '皇马绝平皇家社会  维尼修斯替补建功', '蒙雷亚尔助攻波图破门，维尼修斯扳平，皇马1-1战平皇社', '剑南春丨西甲战报：皇马1-1皇社结束连胜，维尼修斯替补绝平', '成功率100%，皇家社会前锋波图本赛季西甲7次射正打进7球', '皇社4-0阿拉维斯，伊萨克戴帽，波图建功', '波图：希望几个星期后我们会因为淘汰曼联而在欧洲更加出名', '皇家社会1-0毕尔巴鄂竞技终结联赛3连败，波图开场破门制胜', '皇社名宿：当夺冠的可能性不再是一句玩笑，压力会压垮一些人', '席尔瓦即将重返卡兰萨球场，他在这里打入了职业生涯的第一球', '雷米罗：和奥布拉克并列零封榜感觉很好，但马竞少踢两场比赛', '五大联赛本赛季进球最多的西班牙球员：帕科居首，法蒂前五', '阿斯：法蒂重伤，西班牙国家队可能会征召波图', '西甲赛季目前创造进球榜：奥亚萨瓦尔、本泽马、波图分列前三', '波图：小时候会溜去看一线队训练，席尔瓦脑后仿佛长着眼睛', '互联网足球产业联盟合作伙伴'"
50060385,威廉-若泽,Willian José,"'进入训练基地前，威廉-若泽与奥拉贝握手致意', '西媒：国际米兰有意皇家社会前锋威廉-若泽', '西媒：瓦伦西亚有意皇家社会前锋威廉-若泽，但只打算租借', '世体：波尔图有意皇家社会前锋威廉-若泽', '狼队未执行买断条款，威廉-若泽跟随皇家社会开始季前训练', '威廉·若泽承认曾收到巴萨报价\xa0威廉·若泽在皇家社...', '威廉-若泽：同样2500万，皇社不卖热刺肯卖狼队，莫名其妙', '皇社总监：多特的回购始终是个威胁；罗伯托和圣加利降入B队', '世体：若不买断威廉-若泽，狼队需赔款400万欧元给皇家社会', '马卡报：离开狼队，威廉-若泽将回到皇家社会', '在今晚赛前，先来回顾下我狼上轮战胜谢菲联的精彩点...', '我狼三大中锋', '努诺：很高兴若泽终于进球了；相信谢菲联会再度归来', '进球功臣——威廉·若泽！这也是这位巴西前锋的首粒...', '威廉-若泽狼队首球助力获胜！莫利纽见证谢菲联降级', '谢菲尔德联0-1狼队提前六轮降级，威廉-若泽制胜球', '霍福尔→波登斯→威廉·若泽', '英媒：狼队要在今夏折价买断威廉-若泽', '努诺：威廉-若泽还需要熟悉队友的传球方式', '努诺：乔尼还不能踢满全场，对威廉-若泽的表现感到乐观', '互联网足球产业联盟合作伙伴'"
50201225,包蒂斯塔,Jon Bautista,"'搞点副业，皇家社会前锋包蒂斯塔成为游戏公司原始股东', '阿尔瓜西尔：球员在防守时温柔过头了，该强硬时还需强硬', '西媒：塞尔塔和埃尔切希望租借皇家社会前锋包蒂斯塔', '世体：巴拉多利德希望租借皇家社会前锋包蒂斯塔', '阿尔瓜西尔：会在对阵阿拉维斯时做一些轮换', '阿尔瓜西尔：贾努扎伊没有被召入国家队对皇社而言是件好事', '包蒂斯塔：有其他球队愿意让我打主力，但我更想在皇社打替补', '雷米罗：和奥布拉克并列零封榜感觉很好，但马竞少踢两场比赛', '阿尔瓜西尔：胜利是公平的，包蒂斯塔的进球来源于他的努力', '皇社总监：我们参加欧战是为了竞争，而不是为了体验风土人情', '包蒂斯塔：我的偶像是阿吉雷切，能做到他的一半我就很满意了', '阿尔瓜西尔：两场比赛时间间隔太短，多数球员身体没完全恢复', '阿尔瓜西尔：与决心死守的球队交手，下半场再发力威胁会更大', '西媒：维特斯、欧本以及希洪竞技等队争夺皇社前锋包蒂斯塔', '全员出征，皇家社会将包括伤员在内的32名球员都带到了马德里', '奥德里奥索拉：青年队的时候，大家都喊我罗本', '包蒂斯塔：没能实现赛季初的进球目标是因为今年踢了很多位置', '阿吉雷切：我担任球队租借主管，有时也会去梯队指导射门技术', '世体：由于比甲联赛提前结束，包蒂斯塔将提前回归皇家社会', '世体：皇家社会今年夏天主要会用租借回归的球员补强阵容', '互联网足球产业联盟合作伙伴'"
50201220,梅尔克兰斯,Martín Merquelanz,"'世体：巴列卡诺有意租借皇家社会攻击手梅尔克兰斯', '加的斯主席：我很欣赏梅尔克兰斯，如果有机会肯定要签下他', '皇社总监：多特的回购始终是个威胁；罗伯托和圣加利降入B队', '世体：巴拉多利德主席大罗非常想要引进皇社攻击手梅尔克兰斯', '西媒：塞维利亚有意皇家社会攻击手梅尔克兰斯', '阿尔瓜西尔：塞维利亚是与皇马巴萨处于同一档次的球队', '无人可用，皇家社会一线队仅剩一名正印中场可出战瓦伦西亚', '阿尔瓜西尔：如果西甲第六就是生涯中的最低谷，那我求之不得', '阿尔瓜西尔：将这场胜利献给欧塞维奥以及阿兰萨瓦尔的家人', '阿尔瓜西尔：代替席尔瓦的人选已经想好了，但不打算提前透露', '席尔瓦即将重返卡兰萨球场，他在这里打入了职业生涯的第一球', '阿尔瓜西尔：输给那不勒斯让球队很愤怒，正在全力备战塞尔塔', '阿尔瓜西尔：我是萨里的粉丝，曾瞒着妻子去看那不勒斯比赛', '皇社总监：我们参加欧战是为了竞争，而不是为了体验风土人情', '阿尔瓜西尔：未参加季前赛对席尔瓦影响较大，他目前状态不佳', '阿尔瓜西尔：两场比赛时间间隔太短，多数球员身体没完全恢复', '阿尔瓜西尔：席尔瓦现在身体状况不错，他已经准备好上场了', '梅尔克兰斯：首次踏上阿诺埃塔是作为客队球员，感觉有些奇怪', '官方：皇家社会与梅尔克兰斯续约至2025年', '对手宣？毕包体育总监：据我所知，皇社已与梅尔克兰斯续约了', '互联网足球产业联盟合作伙伴'"
50198849,卡洛斯-费尔南德斯,Carlos Fernández,"'塞维利亚2-1客胜皇家社会，费尔南多破门，恩内斯里制胜球', '洛佩特吉：皇家社会是西甲最好的球队之一，球员实力强劲', '阿尔瓜西尔：塞维利亚是与皇马巴萨处于同一档次的球队', '阿尔瓜西尔：伊利亚拉门迪的小号是夺冠之后借来的', '冬窗支出排行：英超8684万欧居首，意甲列次席，西甲第八', '1000万欧定额，卡洛斯-费尔南德斯成为西甲本赛季冬窗标王', '阿尔瓜西尔：球员在防守时温柔过头了，该强硬时还需强硬', '1000万欧定额，卡洛斯-费尔南德斯成为皇社队史第四贵引援', '卡洛斯-费尔南德斯：已经和皇社交流两年了，很高兴最终加盟', '官方：皇家社会签下塞维利亚前锋卡洛斯-费尔南德斯', '皇家社会主帅：威廉-若泽的转会有很大进展；厄德高不会来', '阿尔瓜西尔：下轮比赛大名单中一定还会有威廉-若泽的名字', '西媒：达成协议，皇家社会将签下塞维利亚前锋费尔南德斯', '西媒：塞维利亚前锋卡洛斯-费尔南德斯接近加盟皇家社会', '西媒：如果威廉-若泽加盟马竞，皇社将求购卡洛斯-费尔南德斯', '四台：西班牙人拒放德托马斯，马竞转而求购塞维利亚替补前锋', '官方：塞维利亚前锋卡洛斯-费尔南德斯感染新冠', '皇社总监：我们参加欧战是为了竞争，而不是为了体验风土人情', '皇社主席：马竞希望延期支付转会分成，我们同意了他们的请求', '包蒂斯塔：我的偶像是阿吉雷切，能做到他的一半我就很满意了', '互联网足球产业联盟合作伙伴'"
50481376,巴雷内切亚,Barrenetxea,"'FIFA21 TOTS巴雷内切亚，闪回皮克SBC作业', '剑南春丨西甲战报：巴萨6-1皇社，梅西2射1传，德斯特双响', '官方：皇家社会与西班牙U21国脚巴雷内切亚续约至2027年', '阿尔瓜西尔：球员在防守时温柔过头了，该强硬时还需强硬', '阿尔瓜西尔：将这场胜利献给欧塞维奥以及阿兰萨瓦尔的家人', '德转评西班牙十大希望之星：法蒂、费兰-托雷斯、佩德里在列', '西媒：物色新星，多特看上皇家社会攻击手巴雷内切亚', '皇社1-1埃瓦尔联赛3连平，巴雷内切亚爆杆，恩里奇攻入扳平球', '西甲U20身价前十名：法蒂8000万欧第一，皇萨七将上榜', '阿尔瓜西尔：输给那不勒斯让球队很愤怒，正在全力备战塞尔塔', '阿尔瓜西尔：我是萨里的粉丝，曾瞒着妻子去看那不勒斯比赛', '蒙雷亚尔：皇马没有任何一个重要球员离队，确实没有必要买人', '阿尔瓜西尔：没赢球我很不满意，虽然今天的表现确实配不上赢', '巴雷内切亚：西甲赛场最让我感到惊讶的球员是弗朗基-德容', '阿尔瓜西尔：比利亚雷亚尔拥有西甲顶尖水平的防守团队', '阿尔瓜西尔：厄德高接受了穿刺治疗，参加本轮比赛可能性不大', '西班牙u19国脚，皇家社会小将巴雷内切亚个人集锦', '巴雷内切亚：我想要多打比赛，但也不想租借去其他球队', '巴雷内切亚：无须理会舒斯特尔，他又不懂现代足球', 'Goal评选50大新星，罗德里戈、法蒂和格林伍德前三', '互联网足球产业联盟合作伙伴'"
50249473,伊萨克,A. Isak,"'鲁尔新闻：出售巴列尔迪等四名球员，多特入账2150万欧', '瑞典前国脚：乌克兰比西班牙还难对付，因为他们让出了控球权', '伊萨克、波图、席尔瓦和奥亚萨瓦尔同在场时，皇社联赛零失球', '世体：伊萨克新合约中的解约金为9000万欧元', '官方：皇家社会与伊萨克续约至2026年', '决战欧洲杯咪咕海外拍客第16期 移民球星如何被瑞典人爱戴', '威廉-若泽：同样2500万，皇社不卖热刺肯卖狼队，莫名其妙', '伦敦足球：阿森纳不怕与皇家马德里竞争伊萨克，将支付违约金', '欧洲杯小组赛过人榜：德容13次居首，丁丁、姆巴佩等6人8次', '英媒列今夏“传阿森纳”名单：本-怀特、奥亚尔和爱德华在列', '实力宠粉！卢卡库翻牌过百粉丝玩“快问快答”，问题包罗万象', '阿斯：皇马有意伊萨克，已经初步接触了球员经纪人', '马卡报评皇家社会20/21赛季最佳11人：席尔瓦、伊萨克入选', '米贾托维奇：伊萨克和皇家社会属于互相成就，他肯定会留队的', '阿斯：皇家社会已经买断了伊萨克的回购条款，金额为400万欧', '姜还是老的辣！莱万联赛场均制造进球数是伊萨克的3倍', '佐尔克：多特已经与伊萨克达成一致，不会激活他的回购条款', '皇社主席：不担心伊萨克会去多特，但担心他会想去更大的球队', '莱因克尔：我一直夸伊萨克，他却说我是演播室里的老球员', '本届欧洲杯至今过人榜：德容10次居首，伊萨克第二姆巴佩第三', '互联网足球产业联盟合作伙伴'"
