id,name,english_name,news_titles
50123478,托马斯-弗兰克,T. Frank,"'穆帅：热刺全员新冠检测阴性；比赛能踢就尽量别推迟', '官方：布伦特福德主帅新冠检测呈阳性；曾在赛后拥抱赫伊别尔', '英冠联赛12月最佳主帅：弗兰克', '重逢 | 布伦特福德主帅托马斯-弗兰克在2008...', '布伦特福德主帅：热刺拥有顶级教练和顶级球员，是晋级热门', '布伦特福德主帅：我们向南安普顿展示了自己的实力', '有点过分！布伦特福德教练为拖延时间故意找茬，和对手干架', '假装现场有观众，布伦特福德教练朝着看台鼓掌致意', '切尔西要签本拉赫马？布伦特福德主帅：我从没听说过此事', '三战全胜未失一球，布伦特福德主帅弗兰克当选英冠6月最佳', '英冠6月最佳主帅提名名单：鲍耶入选', '英冠10月最佳主帅提名：哈德斯菲尔德主帅考利入选', '官方：布伦特福德任命新主帅', '互联网足球产业联盟合作伙伴'"
50123455,塞萨尔-瓦伦西亚,J. Valencia,"'官方：华沙莱吉亚租借布伦特福德边锋瓦伦西亚', '天空体育：周二体检，布伦特福德边锋将加盟华沙莱吉亚', '互联网足球产业联盟合作伙伴'"
50421222,德尔维什奥卢,H. Dervişoğlu,"'土耳其欧洲杯大名单：恰尔汗奥卢领衔，伊尔马兹入选', '热身赛集锦：艾汉制胜，土耳其2-1逆转阿塞拜疆', '官方：加拉塔萨雷租借布伦特福德前锋德尔维什奥卢', '官方：特温特租借布伦特福德前锋德尔维什奥卢', '官方：布伦特福德正式签下土耳其U21国脚德尔维索格卢', '互联网足球产业联盟合作伙伴'"
50267178,福什,M. Forss,"'芬兰的年轻球员福什、瓦拉卡里、莱奥·瓦萨宁畅谈欧洲杯体验', '恭喜芬兰国脚福什！他和布伦特福德一起冲上了英超！！', '刚刚结束的英冠升级附加赛半决赛，布伦特福德对阵伯...', '芬兰欧洲杯大名单：普基领衔，赫拉德茨基在列', '官方：布伦特福德与福什续约，他被传是多特蒙德和热刺的目标', '搬运，多特蒙德关注对象：马库斯-福什在布伦特福德集锦', '谁能代表芬兰参加明年欧洲杯？（9）前锋篇', '外媒：加入争夺战，热刺也想要布伦特福德前锋福什', 'Athletic：现场考察，多特蒙德想要芬兰国脚福什', '英媒：多特和柏林联合希望在一月签下布伦特福德前锋福什', '英媒：南安普顿等四队有意引进布伦特福德外租小将福什', '互联网足球产业联盟合作伙伴'"
50220808,福苏-亨利,T. Fosu,"'战哈镇，福苏完成布伦特福德生涯第50次出场', '互联网足球产业联盟合作伙伴'"
50202400,卡诺斯,Sergi Canós,"'PFA英冠联赛12月最佳球员提名：贝戈维奇和布恩迪亚入选', '关注心理健康，布伦特福德前锋呼吁人们向斯特林学习', '官方：布伦特福德与西班牙攻击手卡诺斯续约', '邮报：问价，孔帕尼想要布伦特福德边锋卡诺斯', '互联网足球产业联盟合作伙伴'"
50177638,伊万-托尼,I. Toney,"'上赛季当选为布伦特福德最佳球员的伊万•托尼在训练...', '布伦特福德年度最佳球员：伊万-托尼', 'PFA英冠联赛年度最佳球员提名：布恩迪亚和普基入选', 'TA：买前锋，罗杰斯想要爱德华和伊万-托尼', '英冠升级附加赛 决赛 布伦得福德2-0击败斯旺西', '布伦特福德2-0斯旺西升超成功，托尼、马孔德斯破门', '英冠综述：布伦特福德3-1伯恩茅斯，总分3-2晋级附加赛决赛', '里程碑，伊万-托尼已经为布伦特福德出场50次', '每日邮报：寻找凯恩替代者，热刺看上贝洛蒂、班福德等五将', '小联赛涌现六大黑马，你更看好谁？[你牛逼]', '【讨论 转会传闻】： 今年夏天阿森纳或许面临一个...', '31球，布伦特福德伊万-托尼刷新英冠单赛季进球纪录', '据外媒消息，埃弗顿和莱斯特城均有意引进布伦特福德...', '英冠联赛赛季最佳阵容：布恩迪亚、普基、伊万-托尼领衔', '英媒：今夏出售托尼，布伦特福德要价3500万英镑', '英冠联赛周最佳阵容：丹朱马、萨尔和托尼入选', '状态火热，伊万-托尼最近3个赛季直接参与100球', '进26球，托尼是布伦特福德1978年来单赛季联赛进球最多的球员', '德转英冠身价更新：布恩迪亚2200万欧元居首，托尼升至1800万', '布伦特福德总是能找到优秀的前锋！伊万-托尼下赛季...', '互联网足球产业联盟合作伙伴'"
50439360,姆贝乌莫,B. Mbeumo,"'记者：莱斯特城和里昂有意布伦特福德边锋姆贝乌莫', '英媒：敲定卡斯塔涅后，莱斯特城将求购麦克尼尔等多名球员', '转会传闻&简评：莱斯特城有意布伦特福德边锋姆贝乌莫', '闪耀英冠的”小拉卡泽特“，20岁的姆贝乌莫值得关注', '官方：布伦特福德签下法国U20国脚姆贝乌莫', '南安普顿转会新闻汇总：奥斯汀被弃用，因为穿上了利物浦球衣', '互联网足球产业联盟合作伙伴'"
50119611,古多斯,S. Ghoddos,"'古多斯英冠首球！在凌晨布伦特福德的比赛中，古多斯...', '官方：布伦特福德买断伊朗国脚古多斯', '伊朗前锋古多斯在足总杯传射！古多斯在凌晨对阵米德...', '官方：布伦特福德从亚眠租借伊朗国脚古多斯', '英媒：与亚眠达成协议，布伦特福德将签下伊朗国脚古多斯', '亚眠伊朗前锋古多斯确定离队！亚眠主席说：古多斯将...', 'RMC：深入谈判，布伦特福德想要伊朗国脚古多斯', '本周伊朗留洋球员表现：俄超：阿兹蒙在俄超第三轮梅...', '天空体育：在谈判，布伦特福德想要伊朗国脚古多斯', '伊朗前锋古多斯禁赛期正式结束，可以参加俱乐部和国...', '亚眠伊朗籍球员古多斯生日快乐！！', '伊朗国家队球员古多斯因去年从瑞典超的厄斯特松德转...', '世预赛亚洲区锋线身价榜：武磊、艾克森进前十，孙兴慜榜首', '天空体育：布伦特福德接近签下伊朗国脚古多斯', '亚洲力量：盘点法甲联赛的亚洲球星', '亚洲杯小组赛最佳进球评选，武磊屈居第二', '#亚洲杯2019# 欲问神仙球几时有？请看小组赛...', '亚洲杯小组赛最佳进球候选：武磊凌空斩获提名', '伊朗2-0越南两连胜提前出线，阿兹蒙梅开二度领跑射手榜', '伊朗5-0也门取得开门红，阿兹蒙造两球，塔雷米双响', '互联网足球产业联盟合作伙伴'"
50101293,诺尔高,C. Nørgaard,"'拉森：埃里克森赛后在球队群里祝贺了我们', '埃里克森造访丹麦训练基地，队友：这是一次难以置信的见面', '丹麦欧洲杯大名单：埃里克森领衔，舒梅切尔、布莱斯维特入围', '官方：布伦特福德与丹麦国脚诺尔高续约', '官方：布伦特福德签下佛罗伦萨中场诺尔高', '天空体育：260万镑，布伦特福德接近签佛罗伦萨中场诺尔高', '官方：佛罗伦萨签下丹麦中场', '互联网足球产业联盟合作伙伴'"
