id,name,english_name,news_titles
50194409,法尔克,D. Farke,"'五大联赛在位主帅执教时间排行：西蒙尼列第二，渣叔瓜帅在列', '英格兰联赛教练协会英冠联赛最佳主帅：法尔克', '诺维奇有意柏林联合的安德里希', '英冠联赛3月最佳主帅提名：伊斯梅尔和法尔克入选', '诺维奇数据及记录分享（20/21赛季英冠第33轮）', '诺维奇主帅法尔克：我和瓜帅是好朋友，他经常看诺维奇比赛', '对伯明翰赛前伤情速递：上一轮联赛赛前，吉布森背部...', '图赫尔率蓝军闷平狼队，德国籍教练英超首秀仍未能赢球', '英超历史五位德国教练 |菲利克斯-马加特（富勒姆...', '图赫尔是英超第5位德国教头，14年之前没有德国人在英超执教', '枪手想签布恩迪亚，诺维奇主帅：他是关键球员，我们会留住他', '北京时间今晚23:00，英冠第18轮，诺维奇将在...', '英冠联赛11月最佳主帅提名：法尔克入选', '法尔克：普基基本康复；期待球迷回到球场', '北京时间11月28日23:00，英冠第14轮，诺...', '玄学？法尔克自2017年夏天上任以来，算上今天的...', '英冠10月最佳主帅提名：伊斯梅尔和法尔克入选', '诺维奇主帅：连克洛普都带队降级过，我们会争取升回英超', '女性换脸版英超教练出炉，谁的性转更胜一筹？', '路透社：拜拉姆等四名诺维奇球员将缺席对阵南安普顿的比赛', '互联网足球产业联盟合作伙伴'"
50006569,普基,T. Pukki,"'普基：现在我已经接近达到最佳状态；对比利时全力抢分', '普基：对阵比利时很难，但我们一定全力以赴', '（搬运）芬兰国脚，诺维奇球员：泰穆-普基20-21集锦', '欧洲杯球星巡礼，狠角色·普基！', '普基：对阵丹麦是我职业生涯中最艰难的比赛之一', '漫画欧洲杯24强核心球员之芬兰队普基[比心]芬兰...', '普基：首次参加欧洲杯、哥本哈根对我意义重大，感觉非常紧张', '机会不多，普基全场0射门、对抗数据惨淡', '星耀欧洲，今日登场。', '丹麦主帅：我们不会忽视普基的实力，就像你不会忽视梅罗一样', '芬兰队员德转预估身价一览：普基700万欧，赫拉德茨基600万', 'PFA英冠联赛年度最佳球员提名：布恩迪亚和普基入选', '欧洲杯预选赛数据统计：凯恩进球最多，德佩助攻最多', '友谊赛芬兰0-1不敌爱沙尼亚，普基替补出场', 'PFA英冠联赛最佳阵容：克鲁尔、布恩迪亚和普基入选', '芬兰国脚诺维奇前锋普基20-21赛季集锦', '欧洲杯巡礼之芬兰：最弱牌面，期待见证历史时刻', '芬兰欧洲杯最终名单出炉：赫拉德茨基、普基领衔', '莱奥·瓦萨宁已经从新冠肺炎中康复，于当地时间本周...', '对爱奇艺《逐梦欧罗巴》介绍芬兰的评价', '互联网足球产业联盟合作伙伴'"
50248313,普瓦赫塔,P. Płacheta,"'官方：波兰补招普瓦赫塔，德龙戈夫斯基等四人退出集训', '互联网足球产业联盟合作伙伴'"
50243331,西纳尼,D. Sinani,"'欧国联小组赛历史射手榜：米特罗维奇第一，卢卡库紧随其后', '官方：比甲华斯兰德贝弗伦租借诺维奇新援西纳尼', '搬运，诺维奇新援，卢森堡国脚西纳尼在迪德朗日的集锦', '官方：诺维奇敲定卢森堡国脚西纳尼', '互联网足球产业联盟合作伙伴'"
50201678,赫吉尔,J. Hugill,"'大杀特杀，诺维奇英冠上演七球狂胜好戏', '英冠战报：诺维奇2-0布里斯托尔城，赫吉尔梅开二度', '因爆发冲突，英足总将调查诺维奇与罗瑟汉姆的比赛', '官方：诺维奇与西汉姆联前锋赫吉尔签约至2023年', '官方：赫吉尔转会加盟诺维奇', '晚旗报：500万镑，诺维奇将在今天官宣赫吉尔的加盟', '英媒：接受报价，西汉姆联会将赫吉尔出售给诺维奇', '英媒：诺维奇为赫吉尔报价200万英镑，西汉姆联要500万', '英媒：500万英镑，诺维奇接近签下西汉姆联前锋赫吉尔', '天空体育：在谈判，诺维奇想要西汉姆联前锋赫吉尔', '官方：乔丹·赫吉尔在女王公园巡游者的租借期延长至...', '官方：QPR续租西汉姆联前锋赫吉尔至本赛季结束', '自己都不好意思了，女王公园前锋门前一米错失绝对空门机会', '租借加盟QPR，赫吉尔发推：等不及开始了', '官方：27岁前锋乔丹-赫吉尔租借加盟英冠球队女王...', '天空体育：布里斯托尔城和QPR想要西汉姆联前锋赫吉尔', '天空体育：维冈竞技想要西汉姆联前锋赫吉尔', '星报：西汉姆的报价被拒绝，狼队在隆东争夺战中处于领先', '球队宣布前锋乔丹·赫吉尔租借加盟米德尔斯堡一个赛季。 ...', '官方：米德尔斯堡租西汉姆前锋', '互联网足球产业联盟合作伙伴'"
50102437,奥内尔-埃尔南德斯,O. Hernández,"'剑南春 | 英超战报：曼城5-0诺维奇破百球，丁丁追平助攻纪录', '诺维奇主帅：因在家中滑倒，埃尔南德斯将伤缺三个月', '神剧情，诺维奇补时阶段连追两球战平诺丁汉森林', '官方：诺维奇签下布伦瑞克边锋', '互联网足球产业联盟合作伙伴'"
50077811,德尔米奇,J. Drmic,"'官方：里耶卡续租诺维奇前锋德尔米奇', 'cosplay德尔米奇？扎卡秀出新发型', '克甲27轮集锦：西贝尼克逼平迪纳摩，里耶卡险胜戈里察', '媒体评选门兴队史十大最差前锋：吕克-德容、博瓦迪利亚上榜', '官方：里耶卡租借诺维奇前锋德尔米奇', '官方：德尔米奇租借加盟克罗地亚球队里耶卡，租借期...', '英媒：哈镇想租借德尔米奇或马特-史密斯', '天空体育：开出报价，伯明翰想要诺维奇前锋德尔米奇', '英媒：诺维奇准备出售德尔米奇、特里布尔和莱特纳', '2019-20英超赛季总结----十大最令人失望的转会', '英超近5年来首次，诺维奇上半场两名球员被罚下', '战南安普顿，德尔米奇首次在英超联赛首发出场', '你会为哪位小马驹的深情演唱转身？', '点球大战热刺3-4诺维奇遭淘汰，沃尔姆送礼，热刺三点球罚丢', '今晚22点，诺维奇将客场挑战西汉姆联。在例行的赛...', '官方：诺维奇与德尔米奇签约三年', '友谊赛富力0-4门兴，普利亚传射，卢琳横梁+超远距离吊门', '图片报：门兴冬窗不卖小阿扎尔', '世界杯Day14：卫冕冠军难逃魔咒 巴西无缘复仇德国', '阿拉巴逆足世界波、纳尔多巡航导弹，德甲30轮最佳进球是谁？', '互联网足球产业联盟合作伙伴'"
50458204,伊达,A. Idah,"'诺维奇数据及记录分享（20/21赛季英冠第33轮）', '英冠战报：韦康比流浪者0-2诺维奇，普基、伊达破门', '足总杯第三轮赛前人员情况一览：1.新冠相关：在最...', '圣诞礼物大派送！克鲁尔、伊达等多名球员与诺维奇续约', '在国家队比赛的最后一天，诺维奇锋线小将，爱尔兰年...', '北京时间11月21日23:00英冠第12轮，诺维...', '索尔斯克亚：曼联是那种一直会上头条的球队，我们得习惯这点', '邮报：足总杯戴帽后，诺维奇新星伊达可能首发出战曼联', '互联网足球产业联盟合作伙伴'"
50175600,拉希察,M. Rashica,"'拉希察与诺维奇签约四年，转会费1100万欧元', '不莱梅官方：科索沃球员拉希察加盟诺维奇', '科索沃媒体：拜仁、多特、狼堡等队都对拉希察感兴趣', '信使报：罗马也有意引进不莱梅边锋拉希察，大约需要1500万欧', '科索沃媒体：拜仁有意不莱梅边锋拉希察', '近3000万欧，德媒：法兰克福将签马耶尔和拉希察', '科索沃媒体：阿斯顿维拉仍有意拉希察，尚未向不莱梅提出报价', '不莱梅降入德乙，德媒：拉希察、萨金特等13名球员将离队', '不莱梅2-4门兴遭降级，施廷德尔建功，拉希察破门难救主', '伤兵满营，不莱梅经理：希望拉希察和托普拉克能出战药厂', '英媒：还想要拉希察，阿斯顿维拉今夏会再次尝试签下他', '剑南春丨德甲战报：多特4-1不莱梅，哈兰德双响，雷纳世界波', '点射莱比锡，拉希察打破赛季德甲联赛进球荒', '科索沃世预赛大名单：拉希察、拉马尼入选，都灵两将在列', '意媒：重燃兴趣，米兰可能在夏天求购拉希察', '不莱梅主管：相信拉希察下半程会留在球队', '图片报：柏林赫塔有意租借拉希察，遭到不莱梅拒绝', '不莱梅主管：最近的几周没有收到对拉希察的报价', '接上文拉希察：慢了能进就怪了卡里乌斯都给你抓的死...', 'FIFA21建队球员推荐系列前锋st篇第一章：科...', '互联网足球产业联盟合作伙伴'"
50139011,汤普森,L. Thompson,"'官方：米尔顿凯恩斯续租诺维奇中场汤普森', '官方：诺维奇与威尔士中场续约', '互联网足球产业联盟合作伙伴'"
