id,name,english_name,news_titles
50075312,皮埃尔,C. Puel,"'逼平里尔，圣埃蒂安主帅：还是祝愿他们能顺利法甲夺冠', 'RMC：圣埃蒂安很重视托迪博，但没法像本菲卡那样付全薪', '圣埃蒂安主帅谈战平巴黎：有点失落，但别忘了这是重要的一分', '皮埃尔：换帅会让巴黎球员们踢得更加专注', '法甲7连败，圣埃蒂安平队史最差纪录', '圣埃蒂安主帅：萨利巴甚至进不了欧联杯大名单，逻辑是什么？', '圣埃蒂安主帅皮埃尔在2-2战平南特赛后接受了媒体...', '法媒：皮埃尔不想将福法纳出售给莱斯特城', '圣埃蒂安主帅：很遗憾姆巴佩受伤，但那是一次干净的接触', '圣埃蒂安主帅：希望这次对阵巴黎，不要再有球员被罚下', '邮报：回英超，皮埃尔可能执教沃特福德', '圣埃蒂安主帅：没和阿森纳达成协议，萨利巴不会踢法国杯决赛', 'RMC：奥齐奇最快周日与圣埃蒂安签约，合同期三年', '法媒：找旧部，皮埃尔想将本-阿尔法带到圣埃蒂安', '经典回顾丨2013年尼斯客场2-0阿雅克肖，打进欧战', '圣埃蒂安主帅：巴黎的实力很强，踢他们不能只防守', '温格：足球走上了NBA的趋势，有天赋的球员因运动能力被淘汰', '皮埃尔：瓦尔迪有时像个孩子，他需要支持和关注', '英媒点评南安普顿：下个月的赛程很关键，球队表现缺乏激情', '皮埃尔上任后球队4胜1平，创圣埃蒂安主教练史上的最佳开局', '互联网足球产业联盟合作伙伴'"
50226996,博纳韦,J. Bonnevay,'互联网足球产业联盟合作伙伴'
50502612,里韦拉,M. Rivera,"'观察：新赛季法甲值得关注的本土新星-1', '互联网足球产业联盟合作伙伴'"
50481484,阿比,C. Abi,"'尼斯0-1圣埃蒂安，阿比终场前破门，毛里斯任意球造险', '观察：法甲新赛季值得关注的本土新星-2', '官方：圣埃蒂安与法国前锋阿比续约', '互联网足球产业联盟合作伙伴'"
50248645,诺尔丹,A. Nordin,"'前队友：在克莱枫丹时，诺尔丹甚至比姆巴佩还要出色', '圣埃蒂安1-0马赛，诺尔丹破门，帕耶多次任意球造险', '雷恩0-2圣埃蒂安，布安加、诺尔丹先后低射建功', '法媒：拒绝续约，诺尔丹将离开圣埃蒂安', '互联网足球产业联盟合作伙伴'"
50232504,克拉索,J. Krasso,"'官方：勒芒租借圣埃蒂安前锋克拉索', '互联网足球产业联盟合作伙伴'"
50223214,布安加,D. Bouanga,"'尼姆0-2圣埃蒂安，哈兹里远射破门，布安加世界波，格林扑点', '非预赛D组第五轮：奥巴梅扬传射，加蓬3-0民主刚果', '圣埃蒂安2-3朗斯遭三轮不胜，索托卡点射，穆因加建功', '雷恩0-2圣埃蒂安，布安加、诺尔丹先后低射建功', '尼斯0-1圣埃蒂安，阿比终场前破门，毛里斯任意球造险', '圣埃蒂安罗讷河德比大名单：布安加和哈莫马回归', '法媒：亚特兰大、米兰、罗马等6队追圣埃蒂安边锋布安加', '法媒：进行联系，亚特兰大想要圣埃蒂安边锋布安加', '法媒：米兰领先布安加争夺战，埃弗顿也想要他', '法媒：埃弗顿、瓦伦西亚和贝蒂斯将报价布安加', '法媒：尼斯想要圣埃蒂安边锋布安加和塞维利亚边锋洛佩斯', '法甲最佳非洲球员奖：奥斯梅恩和斯利马尼位居一二，格耶第六', '球员观察：罗马，埃弗顿和贝蒂斯关注的绿军边锋布昂加', '法国足球：罗马、埃弗顿、贝蒂斯和雷恩要圣埃蒂安边锋布安加', '法媒：埃弗顿也想要圣埃蒂安边锋布安加', '队报：开启谈判，雷恩想要圣埃蒂安边锋布安加', '法媒：雷恩为圣埃蒂安边锋布安加开出了首份报价', '剑南春 | 法甲战报：巴黎4-0，姆巴佩梅开二度，内马尔失点', '法甲联赛11月最佳球员提名：阿若克、布安加、阿德莱德', 'WhoScored五大联赛十月最佳阵容：梅罗领衔，迪马利亚入选', '互联网足球产业联盟合作伙伴'"
50051748,哈兹里,W. Khazri,"'圣埃蒂安1-2遭布雷斯特逆转，哈兹里破门，沙博尼耶梅开二度', '【法甲战报】圣埃蒂安4：1波尔多队，比赛进行到第...', '法甲联赛生涯首次，哈兹里上演帽子戏法', '圣埃蒂安4-1逆转波尔多，哈兹里戴帽+两点球，黄义助点射', '尼姆0-2圣埃蒂安，哈兹里远射破门，布安加世界波，格林扑点', '圣埃蒂安1-0客胜昂热结束3轮不胜，哈兹里世界波制胜', '圣埃蒂安1-1里尔结束联赛7连败，哈兹里点射，伊尔马兹送助攻', '圣埃蒂安战里尔大名单：哈兹里和哈莫马解禁复出', '法国足球：伊斯坦布尔在求购圣埃蒂安攻击手哈兹里', '法媒：先租后买，特拉布宗体育想要哈兹里', '哈兹里取得法甲生涯50球，成为首位达此成就的突尼斯球员', '非洲杯预测：难取开门红！突尼斯战平马里？', '新赛季欧洲金靴奖实时排名：梅西暂居首位，C罗第7', '法甲九月最佳球员：里尔佩佩', '官方：圣埃蒂安签下哈兹里', '700万欧，圣埃蒂安要哈兹里', '抢哈兹里，雷恩领先争夺战', '世界杯移民后裔“返乡”现象盛行，中国足球也能效仿吗？', 'FIFA 18第15期MOTM上线：费莱尼涨3点，米纳连场破门82', 'SUV天逸世界杯红黑榜：带刀后卫连场进球，莱万状态持续低迷', '互联网足球产业联盟合作伙伴'"
50255125,马赫迪-卡马拉,M. Camara,"'米体：AC米兰有意圣埃蒂安中场卡马拉', '官方：圣埃蒂安与法国中场马赫迪-卡马拉续约', '官方：圣埃蒂安与法国中场小将卡马拉续约', '互联网足球产业联盟合作伙伴'"
50232702,阿萨内-迪奥塞,A. Dioussé,"'官方：土超安卡拉古库租借圣埃蒂安中场迪奥塞', '互联网足球产业联盟合作伙伴'"
