id,name,english_name,news_titles
50075187,莫耶斯,D. Moyes,"'墨菲：贝尼特斯能让埃弗顿回到莫耶斯时代，球队会更具整体性', '来自西汉姆联联合主席大卫·苏利文和大卫·戈尔德的一封信', '莫耶斯：西汉姆联球迷基础雄厚，我们能够实现更大的成功', '莫耶斯：希望可以给球迷带来更多美好的回忆', '莫耶斯：让我们再接再厉！“我很高兴能将我的未来奉...', '【官方】西汉姆联非常高兴地宣布与莫耶斯续约三年现...', '官方：西汉姆联与莫耶斯续约至2024年', '西汉姆联官方宣布莫耶斯续约三年，合同到2024年...', '天空体育：莫耶斯即将与西汉姆联续约三年', '电讯报：莫耶斯预计会和西汉姆联续约至2024年', '英媒：西汉姆联没有被传闻困扰，他们相信莫耶斯会续约', '斯图尔特-皮尔斯：我忠于莫耶斯；只有逐年进步才能保持竞争', '英媒：埃弗顿主席肯赖特已经与莫耶斯进行对话', '法媒：西汉姆联仍渴望签下吉鲁，莫耶斯非常欣赏他', '大卫-莫耶斯将和西汉姆联签下一份长期的新合同', '英媒：尽管埃弗顿对莫耶斯有意，但西汉姆联有信心与他续约', '镜报：埃弗顿球员对安帅的离开感到震惊，因此没人发文告别', '斯基拉：西汉姆联开始和莫耶斯谈判，希望续约至2024年', '天空体育：努诺和莫耶斯是安切洛蒂继任者的有力候选人', '天空体育：西汉姆联依然有信心与莫耶斯续约', '互联网足球产业联盟合作伙伴'"
50211363,鲍恩,J. Bowen,"'23次，鲍恩成为本赛季英超被换下最多的球员', '白马金戈出汉关，羽林千骑尽登坛我锤鲍文达成俱乐部...', '连续三场进球，鲍文，众所周知，又被称为：____...', '联赛精彩纷呈，林皇独领风骚', '【全场集锦】西汉姆联 3-2 莱斯特城林皇半场梅...', '力压林加德，鲍恩被天空体育评为全场最佳球员', '林皇双响+策动进球！西汉姆联3-2莱斯特城，伊希纳乔连扳两球', '12球，鲍恩赛季英超直接参与进球队内第一，只比林加德多1球', '生涯首次，鲍恩连续3场英超联赛进球', '每日邮报：西汉姆联球星安东尼奥因腿伤问题接受扫描', '请感谢那些穿越人群，奔你而来的人吧！', '林加德千里走单骑破门+1v5送助攻！西汉姆联3-2狼队重返前四', '鲍恩本赛季英超打进7球，其中3球都是攻破狼队的球门', '生涯首次，鲍恩在单赛季英超直接参与10球', '西汉姆联边锋鲍文就十年前的种族歧视道歉', '听，是闹钟的声音', '鲍文：丢球的压力影响了全队', '鲍文：失败是对团队精神的考验', '须臾中芳饵，迅疾如飞翼', '鲍文谈在与西布朗的比赛中进球：“（那粒进球）...', '互联网足球产业联盟合作伙伴'"
50202457,本拉赫马,S. Benrahma,"'城市繁繁星光本拉赫马更新社交媒体', '本拉赫马的国际比赛周阿尔及利亚 vs 毛里塔尼亚...', '争四前景堪忧，西汉姆联1-1布莱顿，维尔贝克、本拉赫马破门', '你要PICK哪位选手呢？图一，阳光自信图二，腼腆羞涩', '究竟是本拉赫马的球找到安东尼奥的脚还是安东尼奥的...', '【搬运】西汉姆联球员：萨义德-本拉赫马集锦', '重回首发阵容的本拉赫马4次射门，1记助攻，1次成...', '「Moment」本拉赫马 | 心情不错啊！', '铁锤战报阿尔及利亚 5-0 博茨瓦纳本拉赫马首发上阵', '这是一份荣誉，更是一份责任??赞比亚 vs ??...', '初到法国，炼就不凡 本拉赫马的成长之路，其实与你...', '瞬间的默契源于千百次的锤炼没有人会不喜欢简单却致...', '当本拉赫马、兰奇尼、福纳尔斯遇上花式足球大神th...', '「你问他答」有什么想要问本拉赫马的问题吗？请留在...', '关于本拉赫马的一切铁锤电影公司为您奉上', '德转评冬窗引援最贵阵：厄德高4000万欧领衔，久保建英入围', '冬窗支出排行：英超8684万欧居首，意甲列次席，西甲第八', '“手术刀般”精彩的传球本赛季2️⃣次面对阿斯顿维...', '官方：西汉姆联买断布伦特福德攻击手本拉赫马', '官方：本拉赫马正式完成从布伦特福德至西汉姆联的永...', '互联网足球产业联盟合作伙伴'"
50051845,安东尼奥,M. Antonio,"'15/16赛季的西汉姆联，他们现在都在哪儿？-下篇', '看图配文', '46球，安东尼奥跻身西汉姆队史英超射手榜次席，距第一仅1球', '这波叫赐御膳！林皇妙到毫巅手术刀斜塞，安东尼奥破门定胜局', '连续两个赛季，安东尼奥在英超联赛进球上双', '剑南春丨英超战报：西汉姆联3-1逆转西布朗，林加德献助攻', '仅次迪卡尼奥，安东尼奥在英超为西汉姆联打进46球', '安东尼奥距离追平诺布尔的英超联赛进球数还差1粒', '[espn]谈谈你对VAR的看法吧！西汉姆联中场...', '客场“狠”牛安东尼奥在他最近13场英超客场中参与...', '一次次的身体肉搏一次次的摔倒再爬起用身体扛着球队...', '如果安东尼奥今晚可以进球的话，将成为我锤第5位连...', '究竟是本拉赫马的球找到安东尼奥的脚还是安东尼奥的...', '红黑榜：曼城创造历史众将超神，巴黎状态欠佳输球输人', '希勒评英超第34轮最佳阵：贝尔领衔，哈弗茨、孙兴慜在列', '铁头功\xa0自铁牛安东尼奥首秀以来，已经在英超联赛中...', '安东尼奥：今天不是上演帽子戏法的日子', '禁区野兽安东尼奥的45粒英超进球全部发生在禁区内', '黑色闪电仅仅145秒，从落后到扳平比分，安东尼奥...', '【全场集锦】伯恩利 1-2 西汉姆联安东尼奥回归...', '互联网足球产业联盟合作伙伴'"
50038044,亚尔莫连科,A. Yarmolenko,"'铁锤欧洲杯战报乌克兰 0-4 英格兰亚尔莫连科首...', '欧洲杯八强我锤球员表现：  -绍切克：像一个战士...', '亚尔莫连科：英格兰配得上赢球，我们也为自己自豪', '攻城铁锤与防守中坚的对话亚尔莫连科 vs 莱斯你...', '乌克兰vs英格兰马奎尔、赖斯等8人身背黄牌，面临停赛风险', '重温亚尔莫连科绝杀时刻', '2020年的今天主场对阵切尔西，亚尔莫连科第89...', '乌克兰赛后大合照你能一眼找到亚尔莫连科吗？有请锤...', '铁锤欧洲杯战报瑞典 1-2 乌克兰亚尔莫连科第1...', '2球2助，亚尔莫连科直接参与了乌克兰本届欧洲杯5球中的4球', '欧洲杯官方小组赛最佳阵容：C罗领衔，荷兰三人入选', '超燃！欧洲杯小组赛精彩进球集锦，你心中的最佳进球是哪一球', 'podrobnosti：亚尔莫连科决定欧洲杯后退出国家队', '铁锤欧洲杯战报乌克兰 0-1 奥地利亚尔莫连科打...', '亚尔莫连科首发出战夜宵准备好了吗？', '领袖气质自2016年10月，亚尔莫连科首次连续三...', '铁锤欧洲杯预告乌克兰（亚尔莫连科） vs 奥地利', '欧洲杯最新射手榜：C罗、希克3球并列榜首，6人2球', '欧洲杯前两轮俱乐部进球数：尤文5球领先，药厂和国米4球', '亚尔莫连科和斯捷潘年科的三次握手', '互联网足球产业联盟合作伙伴'"
50092495,兰奇尼,M. Lanzini,"'英超赛季最佳进球候选：林加德一条龙、拉梅拉插花脚在列', '2020/21赛季英超联赛最佳进球候选出炉！我锤...', '莫耶斯：夏窗我们不会有太多预算', '据目前掌握的消息看，大米哥哥、奥邦纳已经痊愈，克...', '2017年的今天，兰奇尼的破门帮助我们击败了热刺...', '晚旗报：西汉姆联要放走巴尔武埃纳、兰奇尼和安德森', '英媒：西汉姆联想在今夏用奥尔西奇取代兰奇尼', '英媒：失去位置，兰奇尼要在今夏离开西汉姆联', '西汉姆联获得伦敦足球年度7个奖项提名，比其他队都多', '兰奇尼和安德森今夏或将离开西汉姆联', '当本拉赫马、兰奇尼、福纳尔斯遇上花式足球大神th...', '祝兰奇尼28岁生日快乐！远离家乡，但是我们在一起...', '英媒：西汉姆联计划出售兰奇尼，他们要价1500万英镑', '英媒：巴黎曾在冬窗截止日求租兰奇尼', '你知道吗？| 铁锤帮小数据兰奇尼为我锤贡献的22...', '兰奇尼社交媒体：我希望能够做些事情来弥补我在圣诞...', '太阳报讽刺英足总：球员违反防疫禁令你不管，对卡瓦尼倒挺严', '兰奇尼：为违反防疫规定道歉，我会承担全部责任', '西汉姆联发布声明：对兰奇尼的行为感到失望，此事已内部处理', '自讨苦吃！感染新冠的洛塞尔索、拉梅拉曾违反防疫规定办聚会', '互联网足球产业联盟合作伙伴'"
50004279,诺布尔,M. Noble,"'16号小将的第18个赛季', '诺布尔：我期待着踏上到欧战赛场的草坪！', '2022年5月15日我锤将在新联赛英超联赛最后一...', '15/16赛季的西汉姆联，他们现在都在哪儿？-上篇', '高考天津卷作文：“如果说时间是一条单行道，那么纪...', '“经历过高峰之巅，也曾品过低迷之苦，但唯一能让我...', '诺布尔：有球迷在真好！', '一人一城！可视化数据告诉你谁才是足坛最忠诚的球员！', '46球，安东尼奥跻身西汉姆队史英超射手榜次席，距第一仅1球', '西汉姆联队长马克-诺布尔表示，林加德是莫耶斯最喜...', '传插扣射2019年的今天，诺布尔帮助我们4-1击...', '【都来看看，那个男人，干了些啥！！！】林加德在西...', '这年头老队长过个生日也不容易看看是谁的第一视角', '真情永不掩盖，今天是马克·诺布尔34岁生日！让我...', '太冤了，西汉姆联最近8张英超直接红牌有5张最终被撤销', '2008的今天如何在射门前调整姿态，诺队在线教学', '比商业更打动人的是球队的精神力量和社会责任！', '[espn]西汉姆联队长诺布尔在接受采访时谈林加...', '队长您破费了!诺布尔：林加德刚来的时候我和他打赌...', '诺布尔：之前和林加德打赌，进到8球请他去五星级酒店住一晚', '互联网足球产业联盟合作伙伴'"
50249701,福尔纳尔斯,Pablo Fornals,"'2019年的今天巴勃罗·福纳尔斯加盟铁锤帮！75...', '零点：如果布斯克茨恢复&无新增阳性，恩里克将不会补招球员', '注入新力量福纳尔斯入选西班牙国家队集训名单', '官方：西班牙国家队征召罗德里戈、索莱尔等四人参加集训', '最后一轮梅开二度恭喜福纳尔斯入选本周FIFA21...', '西汉姆联3-0圣徒锁定欧联资格，福尔纳尔斯双响，赖斯建功', '英超4月最佳进球候选：林加德千里走单骑破门领衔', '周末的第一天，穿上乐队新衣，你就是街上最靓的仔', '这就是周末的感觉！感谢福纳尔斯的精彩演绎！', '当林皇的庆祝动作被做成T恤...我就想问哪儿能买得到！', '林加德千里走单骑破门+1v5送助攻！西汉姆联3-2狼队重返前四', '【搬运】西汉姆联球员：巴勃罗-福尔纳尔斯比利亚雷亚尔集锦', '当本拉赫马、兰奇尼、福纳尔斯遇上花式足球大神th...', '瓜迪奥拉：踢西汉姆联很难，他们有林加德这样的高水平球员', '莱斯：“对阵热刺赛前，福纳尔斯和我们说‘如果今天...', '赖斯解释与林加德弹乐器庆祝：赛前临时想的，我们都在傻笑', '3次面对利物浦打入2球今夜福纳尔斯会有怎样的发挥呢？', '1分30秒，福尔纳尔斯打进西汉姆联2016年11月来最快进球', '西汉姆联4-0唐卡斯特晋级下一轮足总杯，阿福拉扬首秀首球', '福纳尔斯：达到40分之后，我们需要有梦想', '互联网足球产业联盟合作伙伴'"
50241165,德克兰-赖斯,D. Rice,"'Moment | Declan Rice', '维拉蒂90分钟触球127次，等于英格兰4名球员数据总和', '中场屏障！赖斯头球争抢100%成功并7次完成反抢', '中场屏障，赖斯和菲利普斯上半时一共完成10次回抢', '攻防俱佳，赖斯上半时三项数据冠绝场上所有球员', '赖斯在上半场共完成8次成功对抗，3次成功过人，比...', '莱斯首发，冲击欧洲杯决赛！', '菲利普斯和赖斯一同在场的830分钟里，英格兰运动战只丢了1球', '英格兰最后一次训练视频：打篮球，游泳池内玩充气鲨鱼独角兽', '你俩又又又又又整活，英格兰球员们备战决赛欢乐多', '赖斯：意大利中场有顶级球员；我们会比意大利人多付出10倍', '知名记者Angelo Mangiante：赖斯和...', '莱斯当叔叔啦！赛后，莱斯得知了侄女的出生时间恰巧...', '曼联官方发布的马奎尔与赖斯的合照， 球迷：官宣赖斯？', '奔跑的路上，总有坚实的后盾默默支持陪伴着你大米勇...', '莱斯：继续前进“成为三狮军团的一员我非常自豪！欧...', '赖斯：很荣幸成为英格兰队一员，决赛会全力以赴', '铁锤欧洲杯战报英格兰 2-1 丹麦莱斯在第94分...', '赖斯：对决赛做好了准备，希望和主场的球迷们一起欢呼庆祝', '中场疲软，上半场菲利普斯和赖斯7次对抗没赢下1次', '互联网足球产业联盟合作伙伴'"
50204185,绍切克,T. Souček,"'恭喜我锤中场大将绍切克被任命为捷克国家队队长！铁...', '本届欧洲杯跑动距离榜：佩德里61.5km居首，若日尼奥第三', '欧洲杯未进球球员射门榜：奥尔莫和赫拉德-莫雷诺位居前二', '绍切克更新社交媒体：“虽然我因出局而感到很失望，...', '昨夜铁血战士的表现绍切克最多争抢次数：10次最多...', '欧洲杯八强我锤球员表现：  -绍切克：像一个战士...', '铁锤欧洲杯战报捷克 1-2 丹麦曹法尔助攻希克破...', 'Moment | 昨晚在捷克与丹麦的比赛结束后，...', '欧洲杯红黑榜：没有输家的夜晚 比起进球我们更看到一份感动', '也许失意是人生的主旋律，但钢铁的意志会是永恒的财...', '轻伤不下火线，绍切克争顶、射门等5项数据居队内最高', '铁血战士加油绍切克！', '昨夜捷克战士的表现曹法尔 & 绍切克跑动距离：1...', '铁锤欧洲杯战报荷兰 0-2 捷克绍切克、曹法尔奔...', '捷克队长绍切克：为球队感到自豪，我们能在欧洲杯里走得很远', '决战欧洲杯-马索帕斯特送出传中，绍切克的头球攻门稍稍偏出', '铁锤帮国家队系列捷克双子星回忆青涩时刻', '绍切克：我们会积极进取！', '绍切克：我们在禁区附近不够冷静，我很遗憾没有却取得进球', '欧洲杯后腰身价排行：基米希9000万欧居首，罗德里列次席', '互联网足球产业联盟合作伙伴'"
