id,name,english_name,news_titles
50129928,弗兰克-克拉默,F. Kramer,"'官方：弗兰克-克拉默担任比勒费尔德主帅，签约两年半', '互联网足球产业联盟合作伙伴'"
50457057,克吕格尔,F. Krüger,"'官方：比勒费尔德签下德国U21国脚克吕格尔', '官方：奥厄与德国U21国脚克吕格尔续约', '互联网足球产业联盟合作伙伴'"
50238890,拉斯梅,B. Lasme,"'前队友拉斯梅：科纳特曾经是中场，他速度快技术也很好', '踢球者：在谈判，比勒费尔德想要索肖边锋拉斯梅', '互联网足球产业联盟合作伙伴'"
50236262,塞拉,J. Serra,"'官方：比勒费尔德免签德国U21国脚塞拉', '德国天空体育：塞拉已经与比勒费尔德签下合同', '德转更新：合同到期，基尔前锋塞拉离队', '德足协官方：塞拉因伤缺席欧青赛，德日混血小将入选大名单', '踢球者：基尔前锋塞拉将在下赛季加盟比勒费尔德', '踢球者：达成协议，比勒费尔德将在今夏免签基尔前锋塞拉', '强无敌！德乙门将过人策动销魂配合，超惊艳Tiki-Taka进球', '塞拉建功，德青3-0击败墨西哥', '官方：德国U21国脚离开多特', '官方：多特外租德国U21国脚', '互联网足球产业联盟合作伙伴'"
50218309,格博尔,C. Gebauer,"'剑南春丨德甲战报：雪地鏖战，拜仁3-3比勒费尔德，莱万破门', '官方：比勒费尔德签下边锋格博尔，他30米冲刺仅需3.75秒', '互联网足球产业联盟合作伙伴'"
50061828,克洛斯,F. Klos,"'官方：比勒费尔德与队长克洛斯续约', '踢球者：比勒菲尔德已经与克洛斯续约', '体育图片：比勒费尔德已经给队长克洛斯开出新合同', '红黑榜：中超开幕，众将着急表现；欧超余波，蓝军心态被搞？', '沙尔克0-1比勒费尔德提前四轮降级，克洛斯远射制胜', '图1是whoscored评分体系下17轮德甲最佳...', '比勒费尔德3-0斯图加特，克洛斯建功，肯普夫乌龙', '德媒盘点德甲联赛最忠诚11人阵容：穆勒领衔，罗伊斯无缘', '踢球者德甲周最佳：莱万、穆勒领衔，弗赖堡三将入选', '沙尔克0-1比勒费尔德遭跨赛季29轮不胜，克洛斯头槌建功', '765分钟才破荒！德乙金靴艰难迎来德甲处子进球', 'RB莱比锡2-1比勒费尔德，安赫利尼奥、恩昆库建功', '比勒费尔德队长：我们踢得并不差，但拜仁是最好的球队', '比勒费尔德前锋：莱万是中锋的模板，他没有弱点', '比勒费尔德官方：队长克洛斯当选队内赛季最佳球员', '打进21球，比勒费尔德队长克洛斯拿到德乙金靴奖', '一起来了解我矿德国杯的对手，比勒费尔德', '互联网足球产业联盟合作伙伴'"
50226624,孔策,F. Kunze,'互联网足球产业联盟合作伙伴'
50197257,马塞尔-哈特尔,M. Hartel,"'图片报：比勒费尔德对哈特尔标价100万，沙尔克嫌贵不买了', '图片报：补强中场，沙尔克在关注哈特尔和克莱门特', '德媒：补强中路，不莱梅正在考察比勒费尔德中场哈特尔', '官方：比勒费尔德签下柏林联合边锋哈特尔', '懂球帝一周十佳球：快！就一个字', '别人都还在热身状态！德乙球员开场1分钟就完成了倒钩破门', '互联网足球产业联盟合作伙伴'"
50092808,普雷特尔,M. Prietl,"'官方：比勒费尔德与主力中场普雷特尔续约', '互联网足球产业联盟合作伙伴'"
50259321,阿内-迈尔,A. Maier,"'柏林赫塔高层：阿内-迈尔下赛季在球队的计划之中', '德媒：比勒费尔德希望续租柏林赫塔中场阿内-迈尔', '图片报：弗里克曾要求拜仁签下马克斯-迈尔和阿内-迈尔', '图片报德甲本轮最佳阵容：格雷茨卡领衔，韦格霍斯特在列', '官方：柏林赫塔与阿内-迈尔续约，并将迈尔外租至比勒费尔德', '踢球者：给贡多齐让位，阿内-迈尔将租借加盟比勒费尔德', '经纪人：迈尔对在柏林赫塔的出场时间不满，已经和球队谈过', '拉巴迪亚：迈尔在我的计划中是重要角色；他现在很有动力', '米特尔施泰特：最后我的那脚射门很可惜，本来会是幸运一击', '柏林赫塔中场迈尔：已经和主帅谈过，希望在冬窗离队', '踢球者：受流感影响，赫塔后卫普拉滕哈特可能缺战拜仁慕尼黑', '又伤了，柏林赫塔中场迈尔友谊赛时受伤', '赫塔主帅：阿内-迈尔可以复出了；我只关心球队能否拿分', '德媒：科瓦奇向拜仁高层推荐柏林赫塔中场迈尔', '德国U21欧青赛最终大名单：克洛斯特曼和塔领衔', '德国U21欧青赛初选名单：塔和克洛斯特曼领衔', '德媒分析可能进入德国队新人：埃格施泰因和达科斯塔在列', '受伤，柏林中场迈尔缺席德青队', '柏林主帅：小迈尔能进德国队', '体图：曼联枪手关注柏林小将', '互联网足球产业联盟合作伙伴'"
