id,name,english_name,news_titles
50101160,罗杰斯,B. Rodgers,"'好经理，大格局新援达卡对我狐主教练罗杰斯的印象：...', 'TA：2015年德佩差点就加盟利物浦了，他都去了罗杰斯的住所', '任重而道远恭喜布伦丹·罗杰斯入选英超联赛赛季最佳...', '英超官方公布赛季最佳教练候选：瓜迪奥拉、索尔斯克亚入围', 'TA：买前锋，罗杰斯想要爱德华和伊万-托尼', '热刺新帅赔率更新：波切蒂诺最热门，孔蒂次席', '功败垂成又何妨？少有人走的路，蓝狐一直在坚持', '罗杰斯：这是超级巨大的失望，球员对我交出了内心和灵魂', '罗杰斯：这是一个非凡的赛季，我们会迎接新的挑战', '罗杰斯：麦迪逊还没恢复，希望他别去欧洲杯', '442评2021年50佳教练：瓜帅第一，科曼、塔帅、穆帅等在列', '[espn]来自蓝狐教练的肯定！莱斯特城主教练罗...', '罗杰斯：球队丢球太轻易，周末希望在主场拿3分', '罗杰斯：我们没失去专注；就算进不了欧冠这赛季依然是积极的', '罗杰斯：我们会用杯赛决赛的思路去踢比赛', '神医罗杰斯药到病除', '罗杰斯：足总杯冠军是维猜先生的梦想', '自弗格森以来，罗杰斯是首位拿过足总杯和苏格兰杯冠军的主帅', '莱斯特城球迷专享：足总杯夺冠后颁奖精华', '苦等7年，切尔西终于“还给”罗杰斯一个冠军', '互联网足球产业联盟合作伙伴'"
50239720,帕森-达卡,P. Daka,"'狐问狐答你有多爱达卡？请在评论区下方作答', '德转评夏窗转会球员最佳阵：阿什拉夫领衔，恰10、杜牧在列', '夏窗球员转会费排行：于帕4250万欧居首，科纳特列次席', '德转评萨尔茨堡梦幻阵容：哈兰德领衔，马内、于帕在列', '搬运 压迫感十足 一同欣赏新援超级达卡的精彩集锦吧', '好经理，大格局新援达卡对我狐主教练罗杰斯的印象：...', '达卡：我非常激动成为俱乐部的一员', '官方：莱斯特城签下萨尔茨堡前锋达卡', '萨尔茨堡队史转出转会费排行：达卡居首，马内、哈兰德在列', '达卡快讯，向您问好狐狸们，想对他说的是：_____', '赞比亚之狐', '搬运：达卡承认转会至狐狸城。萨尔茨堡前锋达卡自己...', '罗马诺：通过体检，萨尔茨堡红牛前锋达卡已经加盟莱斯特城', '罗马诺：签下合同，莱斯特城将官宣达卡加盟', '官方：交易完成，莱斯特城签下了萨尔茨堡红牛年轻的...', '罗马诺：莱斯特城已经完成达卡的转会，官宣只是时间问题', '罗马诺：莱斯特城报价达卡已被萨尔茨堡红牛接受，等待体检', '据多家媒体报道，莱斯特城已经赢得萨尔茨堡红牛前锋...', '之前，有赞比亚媒体报道，利物浦前锋引援绯闻目标达...', '德媒：萨尔茨堡红牛前锋达卡一直都不是莱比锡的引援目标', '互联网足球产业联盟合作伙伴'"
50204018,伊希纳乔,K. Iheanacho,"'这个进球使伊希纳乔成为莱斯特城第六位帽子戏法的狐...', '踩着质疑，头顶荣耀，让所有人大吃一惊，这就是伊希...', '狐狸国家队比赛日喀麦隆 0-0 尼日利亚双狐组合...', '狐狸国家队比赛预告伊希纳乔，恩迪迪尼日利亚 vs...', '队内五月的最佳进球候选你们最爱的究竟是伊希纳乔的...', '尼日利亚大名单：恩迪迪、奥斯梅恩和伊希纳乔入选', '伊希纳乔：最佳进球功劳不在我，感谢埃文斯对球队的贡献', '英超数据：贝尔84分钟1球，只有98-99赛季索尔斯克亚效率更高', '《伊希纳乔的一周》', '禁区凌波微步，开弓势如破竹！请欣赏来自伊希纳乔的...', '2020/21赛季队内最佳进球得主：伊希纳乔他在...', '进球997伊希纳乔创造了英超历史上第一次单赛季一...', '【吐槽个球】伊希纳乔是英超联赛历史上第一位达成在...', '3月以来的个人英超联赛进球数排名伊希纳乔-11球...', '奇怪的知识又增加了。伊希纳乔是英超历史第一位在同...', '伊希纳乔：今晚我们拼尽了全力；接下来我们需要赢下最后一轮', '切尔西2-1莱斯特城 吕迪格 若日尼奥建功', '剑南春丨英超战报：切尔西2-1蓝狐，维尔纳造点+两粒进球无效', '英超历史首位，伊希纳乔单赛季内1周7天都有进球入账', '进入21年之后伊希纳乔英超打进12球，同期仅次于凯恩', '互联网足球产业联盟合作伙伴'"
50169245,阿约塞-佩雷斯,Ayoze Pérez,"'两年前的今天，阿约塞·佩雷斯加盟我狐在为我狐出场...', '定位球训练图片源自佩雷斯社交媒体', '佩雷斯更新社交媒体：“没有假期”当周五收到加班的...', '（搬运）莱斯特城球员：阿约泽-佩雷斯在纽卡斯尔联的集锦', '莱斯特城队员周薪一览：瓦尔迪14万，小舒13万，埃文斯8万', '连入3球，费兰-托雷斯成第8位在单场英超戴帽的西班牙球员', '据《太阳报》报道，在上周莱斯特城0比2不敌曼城的...', '心浮气躁！因违反防疫规定，麦迪逊、阿约泽无缘对阵...', '最近7次联赛对阵西汉姆联，佩雷斯攻入3球并助攻3...', '""失利教会我们的不止是沮丧，我们现在只关注下一场...', '佩雷斯喊中国狐迷来看球啦！“今晚对阵曼城的比赛，...', '佩雷斯更新社交媒体：等待联赛的狐狸，就像：___...', '多角度回放佩雷斯对阵谢菲尔德联的进球', '希勒评英超第28轮最佳阵：伊希纳乔领衔，卡巴克、卢克肖在列', '佩雷斯赛后采访：主场胜利，积极的结果', '「赛后，佩雷斯」“享受在赛场上帮助队友。”我们期...', '羊毛不能紧着一家薅啊！佩雷斯最近3次联赛进球对手...', '莱斯特城5-0谢菲联，伊希纳乔帽子戏法，瓦尔迪造3球', '打破进球荒，阿约塞最近3粒英超进球均是面对谢菲联打进', '伤情名单上狐狸缺席名单麦迪逊：臀部（每天都在训练...', '互联网足球产业联盟合作伙伴'"
50104088,瓦尔迪,J. Vardy,"'意大利和英格兰的上一次交锋发生在2018年3月2...', 'CR7博物馆ins社媒更新信息，莱斯特城神锋瓦尔...', '去年的今天，瓦帝斩获百球当机会在他眼前，他从不会错过', '2020年的今天，瓦尔迪迎来他的英超联赛100球...', '这个庆祝真酷！瓦尔迪进球后与队友表演时间静止庆祝动作', '瓦尔迪投资了美国球队罗切斯特犀牛，帮助这支球队重建', '进球、助攻、那些精彩的瞬间瓦尔迪2020/21赛...', '最近12次英格兰足球超级联赛赛季最佳球员获得者来...', '莱斯特城队员周薪一览：瓦尔迪14万，小舒13万，埃文斯8万', '哈姆西克世界波精确制导，斯图里奇混战绝杀！', '狐狸撒狗粮“五周年快乐，我最爱的人”图片源自瓦尔...', '对阵BIG6瓦尔迪的进球数vs 阿森纳 ⚽⚽⚽⚽...', '功败垂成又何妨？少有人走的路，蓝狐一直在坚持', 'adidas x 莱斯特城21/22赛季主场球衣发布', '【瓦尔迪英超登场时间达到20000分钟】在今天凌...', '自产自销小能手，瓦尔迪两次造点全部亲自操刀命中', '瓦尔迪：没进欧冠很失望，但我们能为这赛季的成就而自豪', '剑南春丨英超战报：热刺4-2逆转蓝狐杀入欧战，贝尔替补双响', '瓦尔迪打进8粒点球，本赛季联赛超过50%进球来自点球', '那一年，凯恩与瓦尔迪一起坐在蓝狐的替补席上！时过...', '互联网足球产业联盟合作伙伴'"
50161044,阿马泰,D. Amartey,"'莱斯特城队员周薪一览：瓦尔迪14万，小舒13万，埃文斯8万', '英媒：阿马泰扔掉的是欧冠联赛', '[espn]“这梁子结下了昂”切尔西球员吕迪格在...', '英媒：记者问“阿马泰丢旗事件”，图赫尔：“我不关心那些”', '吕迪格谈阿马泰：不要不尊重俱乐部历史，这比你来得重要一些', '[Skysports]莱斯特就乱扔队旗视频向切尔...', '【足球言论】切尔西球员里斯-詹姆斯更新社交媒体账...', '#英格兰足总杯##切尔西vs莱斯特城#【何必呢?...', '过分了啊，莱斯特球员阿马泰夺冠后将切尔西队旗扔地上', '位置跑得对，进球不会累', '春季破冰阿马泰时隔1540天再度进球继续加油！', '【集锦】布莱顿 1-2 莱斯特城 伊希纳乔单刀扳...', '铁树开花，阿马泰时隔1540天再次在英超取得进球', '莱斯特城2-1逆转布莱顿，阿马泰绝杀，拉拉纳、伊希纳乔破门', '麦迪逊：虽然我很爱阿马泰，但是不好意思那个球是我进的', '神奇逆转利物浦——立足防守狐狸城', '罗杰斯：就算瓦尔迪、麦迪逊缺阵，我们也可以获胜', '卡斯塔涅、阿马泰、埃文斯... 罗杰斯谈下场将回...', '罗杰斯谈阿马泰伤情：“他看上去是腿筋拉伤了，具体...', '舒梅切尔：仍有需要努力的地方；看见阿马泰回来太好了', '互联网足球产业联盟合作伙伴'"
50103351,拉希德-加扎尔,R. Ghezzal,"'斯基拉：莱斯特城边锋加扎尔接近加盟贝西克塔斯', '祝前我狐球员拉希德·加扎尔29岁生日快乐', '非预赛H组第五轮：赞比亚3-3阿尔及利亚，斯利马尼双响', '贝西克塔斯主席：塔利斯卡从不在计划内；打算清洗高薪老将', '加扎尔租借加盟贝西克塔斯至本赛季末', '官方：贝西克塔斯租借莱斯特城边锋加扎尔', '法媒：佛罗伦萨想续租加扎尔，莱斯特城希望他们直接买断', '邮报：佛罗伦萨可能买断莱斯特城边锋加扎尔', '佛罗伦萨战斯帕尔大名单：加扎尔停赛', '联赛末轮停赛，皮亚尼奇已经踢完转会巴萨之前的最后一场意甲', '美好的下午，用这场对阵里尔的4-0大胜来提神醒脑...', '出道里昂的拉希德-加扎尔28岁生日快乐，在紫百合一切顺利', '生日快乐，加扎尔！', '紫百合的攻击手，天赋异禀的加扎尔里昂时期精彩进球！', '米体：亚特兰大想要莱斯特城边锋加扎尔', '蒙特拉：小基耶萨必须提高踢边路的能力；客战维罗纳不容有失', '蒙特拉：禁赛期内里贝里的训练没受影响，他的状态依然很好', '佛罗伦萨战尤文名单：里贝里领衔，贝纳西、佩德罗落选', '佛罗伦萨总监：国米告诉我们波利塔诺是非卖品', '官方：佛罗伦萨租借莱斯特城边锋加扎尔', '互联网足球产业联盟合作伙伴'"
50101319,普拉埃特,D. Praet,"'大战在即，莱斯特城官方为比利时两将助威：今晚一切顺利！', '狐狸国家队比赛日舒梅切尔蒂勒曼斯、普拉特丹麦 v...', '马丁内斯：维特塞尔将会在对阵丹麦的比赛中复出', '“万事俱备！”图片源自普拉特社交媒体', '比利时身价：丁丁、卢卡库1亿，裤袜6000万，蒂勒曼斯5500万', '莱斯特城队员周薪一览：瓦尔迪14万，小舒13万，埃文斯8万', '比利时欧洲杯名单：德布劳内领衔，阿扎尔兄弟、卡拉斯科入围', '祝我狐比利时中场普拉特27岁生日快乐!', '普拉特更新社交媒体：“用一场大胜结束国际比赛周！...', '早安狐狸们！在昨晚的国家队比赛中，普拉特打入国家...', '普拉埃特：很高兴主帅依然信任我，我现在想专注于欧洲杯', '比利时8-0大胜白俄罗斯，特罗萨德、瓦纳肯双响，多库2传1射', '远射破门，普拉埃特取得比利时队生涯处子球', '伤情名单上狐狸缺席名单麦迪逊：臀部（每天都在训练...', '暗示埃里克森工资太高，罗杰斯：有些球员的价格超出承受范围', '罗杰斯：瓦尔迪将会进行疝气手术，预计缺席未来几周比赛', '罗杰斯更新球队伤情报告：普拉特会离开我们一段时间', '罗杰斯：普拉特腘绳肌受伤，预计缺阵3个月', '比利时媒体:普拉埃特将因伤缺席三个月莱斯特城中场...', '意媒：除了托雷拉，都灵还想签下普拉埃特', '互联网足球产业联盟合作伙伴'"
50092220,门迪,N. Mendy,"'莱斯特城队员周薪一览：瓦尔迪14万，小舒13万，埃文斯8万', '改换门庭，莱斯特城中场门迪完成塞内加尔国家队首秀', '恭喜门迪第一次收到塞内加尔国家队的征召！', '莱斯特城中场纳帕利斯·门迪首次入选塞内加尔国家队...', '门迪：不是我们想要的结果，但团队展示了很好的凝聚...', '战狼队，莱斯特城中场门迪完成英超联赛第50次出场', '门迪：我从没想过离开莱斯特城', '观察：莱斯特城的法国系球员今夏何去何从-1', '官方：莱斯特城与门迪续约至2022年，球员新赛季留队', '官方：门迪续约至2022年门迪将继续代表狐狸队参...', '天空体育：莱斯特城旧将门迪接近加盟卡塔尔萨德', '官方：莱斯特城与门迪续约至本赛季结束', '镜报盘点夏季合同到期英超球员：切尔西4人，席尔瓦在列', '联赛杯赛前发布会伤情更新①瓦尔迪将会参加与维拉的...', '法媒：费内巴切想要莱斯特城中场门迪', '莱斯特城冬窗计划引入新中卫，目标包括阿克和塔尔科夫斯基', '队报：在谈判，圣埃蒂安想要莱斯特城中场门迪', '门迪：“我们离开家人和朋友回到球队，这也并不容易...', '今天，咱们的门迪27岁啦！生日快乐！', '门迪：“我们需要保持冷静，也必须保持冷静，不能慌...', '互联网足球产业联盟合作伙伴'"
50052070,阿尔布赖顿,M. Albrighton,"'据太阳报报道，伯恩利希望签下莱斯特城球员阿尔布赖...', '莱斯特城队员周薪一览：瓦尔迪14万，小舒13万，埃文斯8万', '客战蓝军阿尔布赖顿完成蓝狐生涯英超第200场，成队史第4人', '怎么老是你 How old are you ？阿...', '阿尔布莱顿：结果令人失望，但比赛还在继续', '莱斯特城2-4纽卡，威尔逊双响，威洛克建功，杜布拉夫卡神扑', '摩根和阿尔布赖顿两连击，莱斯特在皇权球场逆转战胜塞维利亚', '阿尔布赖顿替补上场共贡献13粒助攻，英超球员第三多', '【2015-2016莱斯特城奇迹赛季的中场】4....', '阿尔布莱顿：击败利物浦让我们士气大振，对阵维拉会很困难', '剑南春丨英超战报：莱斯特2-0切尔西暂时登顶，麦迪逊建功', '莱斯特城4-0大胜斯托克城，贾斯廷世界波，阿尔布赖顿建功', '比赛日海报：《小鬼当家》这部1991年上映的电影...', '阿尔布莱顿：“我们已经谈过这对我们来说是一个多么...', '莱斯特客场3-3布拉加，巴恩斯、托马斯破门，瓦尔迪读秒绝平', '踩场中……麦迪逊和阿尔布莱顿看起来各有心思', '请查收来自今日寿星的进球留下你对他的印象与祝福~', '摇曳里，到旷野，到晚空要碰到永远青春的梦祝我狐夺...', '罗杰斯：我们休息好了，最后一场会倾尽所有', '奥尔布莱顿谈周五凌晨比赛【关于对手】谢菲尔德联非...', '互联网足球产业联盟合作伙伴'"
50190378,蒂勒曼斯,Y. Tielemans,"'蒂勒曼斯---莱斯特城中场大脑！', '两年前的今天，尤里·蒂勒曼斯正式加盟我狐在为我狐...', '今日红黑榜：欧洲杯门将抢戏；美洲杯拳打脚踢', '因西涅：我们会为彼此做出牺牲，团结会让我们走得更远', '大战在即，莱斯特城官方为比利时两将助威：今晚一切顺利！', '蒂勒曼斯“嘲讽”阿扎尔进球少？看看比利时队员们还说啥了', '被阿扎尔说没进球，蒂勒曼斯反杀：我本赛季进球比你多', '“1/4决赛我们来了！”图片源自蒂勒曼斯社交媒体', '狐狸国家队比赛日比利时 1-0 葡萄牙蒂勒曼斯首...', '狐狸欧洲杯小组赛巡礼——蒂勒曼斯2场比赛打满全场...', '奋力奔跑进球后永不缺席的比心请欣赏蒂勒曼斯202...', '欧洲杯中前卫身价TOP10：德容9000万欧居首，17岁贝林厄姆第7', '赫斯基：蒂勒曼斯非常适合红军，他也能适应世界上任何的球队', '狐狸国家队比赛日丹麦 1-2 比利时舒梅切尔、蒂...', '狐狸国家队比赛日舒梅切尔蒂勒曼斯、普拉特丹麦 v...', '回声报：蒂勒曼斯转会费太贵，利物浦有意鲍姆加特纳', '意媒：税后年薪500万欧元加奖金，尤文图斯要求购蒂勒曼斯', '蒂勒曼斯：转会利物浦？我现在专注于踢欧洲杯', '比利时身价：丁丁、卢卡库1亿，裤袜6000万，蒂勒曼斯5500万', '斯基拉：商讨续约，莱斯特城与蒂勒曼斯正在进行深入谈判', '互联网足球产业联盟合作伙伴'"
