id,name,english_name,news_titles
50143458,施特赖希,C. Streich,"'五大联赛在位主帅执教时间排行：西蒙尼列第二，渣叔瓜帅在列', '京特尔：施特赖希先告诉我入选德国队，之后勒夫给我打了电话', '施特赖希：恭喜莱万追平盖德，下周他可能创造属于自己的纪录', '施特赖希：莱万冠军够多了，进球纪录就和盖德-穆勒分享吧', '施特赖希：莱万可以等到下周再进一个球，和盖德共享纪录', '施特赖希：弗里克知道自己在做什么，他在拜仁的成绩令人惊叹', '德甲帅位有多难？许特尔的1000天执教里程碑！本...', '官方：施特赖希与弗赖堡续约，在弗赖堡工作已经25年', '弗赖堡队长：比赛前没人能想到我们会击败多特', '弗赖堡主帅：哈兰德是否出场，多特完全是两支不同的球队', '哈曼：建议哈兰德和桑乔在德甲多待一年；拜仁很难卫冕欧冠', '体图：拜仁曾有意施特赖希作为海因克斯的接班人', '德媒盘点德甲联赛最忠诚11人阵容：穆勒领衔，罗伊斯无缘', '施特赖希：对阵欧冠球队能有22次射门，我对比赛过程很满意', '瓦茨克支持法夫尔：冠军的数量不能完全说明教练的实力', '弗赖堡门将弗莱肯重伤，主帅施特赖希：他可能伤缺7个月', '主力门将弗莱肯重伤，施特赖希：他可能缺席数周甚至数月时间', '实至名归，拜仁主帅弗里克当选德国最佳教练', '哪个联赛的主教练在任时间最久', '前球员彼得森：相信拜仁在欧冠能走到最后，他们很稳定', '互联网足球产业联盟合作伙伴'"
50015482,布伦斯,F. Bruns,'互联网足球产业联盟合作伙伴'
50195244,沃斯勒,L. Voßler,'互联网足球产业联盟合作伙伴'
50398075,帕特里克-拜尔,P. Baier,'互联网足球产业联盟合作伙伴'
50195605,霍勒,L. Höler,"'德媒：格里福已经通过新冠检测，但无法确定能否出战沙尔克', '踢球者德甲周最佳阵容：莱万和格雷茨卡领衔，远藤航在列', '勒沃库森1-2弗赖堡近九场仅一胜，霍勒传射，利昂-贝利破门', '弗赖堡5-0科隆，德米罗维奇两传一射，联赛五连胜', '勒沃库森4-2逆转弗赖堡，阿拉里奥梅开二度，阿米里破门', '剑南春丨德甲战报：拜仁3-1弗赖堡迎15连胜，莱万双响破纪录', '剑南春丨德甲战报：法兰克福3-3弗赖堡，结束联赛五连败', '德甲场均跑动距离榜：基米希第二，穆勒和布兰特上榜', '踢球者德甲半程边锋评级：世界级空缺，桑乔领衔洲际级', '剑南春 | 德甲战报：拜仁3-1补时连入两球，莱万铲射破门', '施特赖希：拜仁恢复了拜仁该有的样子，希望我们能有机会控球', '德甲上赛季十大世界波，阿拉巴禁区外爆杆，50米世界波排第一', '拜仁1-1弗赖堡连续四个主场不胜，格纳布里斩拜仁生涯首球', '对方门将失误啦！弗赖堡球员抓住机会中圈劲射打入空门', '五大联赛综述：弗赖堡3-1门兴；西班牙人客场1-1巴拉多利德', '互联网足球产业联盟合作伙伴'"
50164069,格里福,V. Grifo,"'格里福：落选意大利名单令人失望；希望意大利夺得欧洲杯冠军', '意媒：佛罗伦萨、桑普多利亚和热那亚都有意弗赖堡前锋格里福', '公布对阵圣马力诺首发，曼奇尼：我会带最出色的26人去欧洲杯', '德媒评赛季最佳阵：TOP5包揽首发阵容，莱万领衔、哈兰德替补', '图片报德甲本轮最佳阵容：莱万领衔，罗伊斯和桑乔入选', '补时连入两球！科隆1-4遭弗赖堡双杀，施密德、彼得森建功', '德甲官网赛季最佳阵候选：莱万和哈兰德领衔，日本3球员入选', '德媒：格里福已经通过新冠检测，但无法确定能否出战沙尔克', '意大利队疫情继续扩散，弗赖堡官方：格里福确诊新冠', '意媒：由于德国的防疫规定，格里福提前离开意大利队的训练营', '踢球者德甲半程边锋评级：世界级空缺，科曼领衔洲际级', '德甲12月最佳球员候选名单：莱万和穆勒领衔', '6场造7球！五大联赛最强意大利海外球员诞生，欧洲杯可期', '弗赖堡3-1霍芬海姆，联赛四连胜，圣玛利亚破门，格里福点射', '2020年五大联赛助攻榜：穆勒、梅西、德布劳内分列前三', '2020年度五大联赛助攻榜：穆勒17次居首，梅西、丁丁并列第二', '德甲官网评第13轮最佳阵容：莱万领衔，穆科科入选', '踢球者德甲周最佳：莱万、穆勒领衔，弗赖堡三将入选', '弗赖堡大腿，格里福本赛季13场德甲直接参与10球', '弗赖堡4-1柏林赫塔取得联赛三连胜，格里福鱼跃冲顶破门', '互联网足球产业联盟合作伙伴'"
50012515,尼尔斯-彼得森,N. Petersen,"'弗赖堡官方：彼得森在训练中膝盖受伤，休战六周', '彼得森：莱万是这座星球上最好的前锋，他对拜仁的忠诚非常棒', '补时连入两球！科隆1-4遭弗赖堡双杀，施密德、彼得森建功', '【2011-2012赛季的拜仁慕尼黑锋线】9.尼...', '留在弗赖堡，彼得森：不考虑去其他地方踢球', '替补奇兵，波利塔诺赛季至今替补出场打进4球平五大联赛纪录', '法兰克福2-2弗赖堡联赛四连胜遭终结，尤尼斯、绍洛伊破门', '彼得森：弗赖堡每周都能拿出好的表现，跟我们踢球不会轻松', '剑南春丨德甲战报：拜仁2-1弗赖堡，穆勒传射，格纳布里伤退', '弗赖堡前锋彼得森：拜仁现在不在最佳状态，希望我们制造惊喜', 'Sport评拜仁十大令人失望引援：桑切斯居首，格策上榜', '德媒评德甲首轮最佳阵：拜仁6人入选，弗里克挂帅', '前球员彼得森：相信拜仁在欧冠能走到最后，他们很稳定', '德媒民调德国现役十大中锋：维尔纳领衔，波多尔斯基入选', '对手分析之弗赖堡：打下基石，奠定基础', '下半程替补登场打进6球，哈兰德追平德甲纪录', '德甲第30轮最佳阵容：穆勒、格雷茨卡和埃姆雷-詹领衔', '剑南春 | 德甲战报：弗赖堡1-0门兴，彼得森建功，普利亚染红', '剑南春丨德甲战报：法兰克福3-3弗赖堡，结束联赛五连败', '彼得森：如果弗赖堡不要我了，会考虑重回不莱梅', '互联网足球产业联盟合作伙伴'"
50402085,德米罗维奇,Ermedin Demirović,"'补时连入两球！科隆1-4遭弗赖堡双杀，施密德、彼得森建功', '德媒：格里福已经通过新冠检测，但无法确定能否出战沙尔克', '勒沃库森1-2弗赖堡近九场仅一胜，霍勒传射，利昂-贝利破门', '2021年五大联赛球员助攻榜：科斯蒂奇居首，格子列第三', '弗赖堡2-1斯图加特，郑优营助球队完成逆转好戏', '弗赖堡5-0科隆，德米罗维奇两传一射，联赛五连胜', '弗赖堡3-1霍芬海姆，联赛四连胜，圣玛利亚破门，格里福点射', '官方：弗赖堡敲定阿拉维斯前锋德米罗维奇', '官方：索肖租借阿拉维斯小将', '官方：阿拉维斯续约德米罗维奇', '互联网足球产业联盟合作伙伴'"
50268226,布尔卡特,N. Burkart,"'官方：弗赖堡与年轻前锋布尔卡特完成续约', '互联网足球产业联盟合作伙伴'"
50202303,罗兰-绍洛伊,R. Sallai,"'国家队生涯首次，罗兰-绍洛伊连续两场比赛送出助攻', '罗兰-绍洛伊：我们用表现证明了，强队必须给我们足够的重视', '罗兰-绍洛伊：为我们感到自豪，我们给三支强队制造了大麻烦', '剑南春丨欧洲杯战报：德国2-2匈牙利惊险晋级，格雷茨卡救主', '罗兰-绍洛伊：我们配得上获得一分，为球队感到骄傲', '罗兰-绍洛伊：下半场更强调进攻；第一个丢球带来霉运', '匈牙利队首发了三个绍洛伊，但这三人并无血缘关系', '匈牙利欧洲杯最终大名单：威利-奥尔班领衔，索博斯洛伊落选', '德甲官方4月最佳球员候选：哈兰德领衔，穆夏拉在列', '踢球者德甲本轮最佳阵容：哈兰德领衔，穆夏拉和雷纳入选', '比勒费尔德1-0弗赖堡，奥川雅也造乌龙，尼尔松进球被吹', '踢球者德甲第27轮最佳阵容：穆勒和胡梅尔斯领衔', '门兴2-1逆转弗赖堡，小图拉姆梅开二度，绍洛伊破门', '匈牙利队生涯首次，罗兰-绍洛伊连续两场破门', '匈牙利3-3波兰，奥尔班破门，莱万救主', '弗赖堡2-0奥格斯堡，绍洛伊、林哈特建功，京特尔一条龙助攻', '官方：弗赖堡与匈牙利国脚罗兰-绍洛伊续约', '踢球者德甲半程边锋评级：世界级空缺，科曼领衔洲际级', '法兰克福2-2弗赖堡联赛四连胜遭终结，尤尼斯、绍洛伊破门', '踢球者德甲第12轮最佳阵容：诺伊尔领衔，安德烈-席尔瓦在列', '互联网足球产业联盟合作伙伴'"
